"AI_Agent_Session__c","Ai_Agent_Interaction_Type__c","Attribute__c","Demo_Identifier__c","End_Days__c","End_Time__c","External_ID__c","Individual__c","Previous_Interaction__c","Session_Owner_Object__c","Session_Owner__c","Start_Days__c","Start_Time__c","Telemetry_Trace_Span__c","Telemetry_Trace__c","Topic_API_Name__c"
"c043ae46-0689-42ce-a21f-8a31e2fbd980","SESSION_END","","SKYWAVE_PHASE_4_5","-4.0","18:24:05","4f71f885-2471-4514-ae12-85bcbda0c7c0","","","","","-4.0","18:24:05","ed18c7b5-cbd2-40e1-a672-a035b1095248","415d112c-54ba-4610-aec8-26523480d338","NOT_SET"
"a24f525b-d0f0-4d78-a695-56d09f356a84","TURN","","SKYWAVE_PHASE_4_5","-14.0","08:27:04","ffdfa13a-5603-4a77-a42f-13d96ea1ccad","","","MessagingEndUser","0PAg8000000ZPd3GAG","-14.0","08:27:00","cf8e0646-8ba5-4685-a6f0-c5caa2646fe7","aff0f7f8-d247-46c0-a598-5686eba18a90","mileage_account"
"a24f525b-d0f0-4d78-a695-56d09f356a84","TURN","","SKYWAVE_PHASE_4_5","-14.0","08:27:28","f4111e62-d575-4f68-a300-2017567d62db","","","MessagingEndUser","0PAg8000000ZPd3GAG","-14.0","08:27:24","dda24ef7-b028-47f1-a138-8559e6df7db5","1c8bbce6-5c16-434b-a8e0-a8517cc5ffac","mileage_account"
"a24f525b-d0f0-4d78-a695-56d09f356a84","SESSION_END","","SKYWAVE_PHASE_4_5","-14.0","08:27:28","bb97dc51-ea36-4275-a2e5-b7f2e1fd74f9","","","","","-14.0","08:27:28","8e14979a-7d74-48b9-ac65-79f913881e72","564772fb-b6d8-47c8-a2c7-7f6482ec0ec5","NOT_SET"
"7697d7cf-8bde-4810-aee5-3b07dc88636b","TURN","","SKYWAVE_PHASE_4_5","-3.0","14:29:03","7ac835a2-e1d4-49c6-a10e-b34d080f7fbc","","","MessagingEndUser","0PAg8000000ZPtBGAW","-3.0","14:29:00","3ec159cc-daf7-4428-a8d9-3f23228ccdde","66254a08-30e6-4781-a833-407cf2dd38a4","mileage_account"
"7697d7cf-8bde-4810-aee5-3b07dc88636b","TURN","","SKYWAVE_PHASE_4_5","-3.0","14:33:38","cd3349d4-1767-4f01-a7cb-bba6b222e163","","","MessagingEndUser","0PAg8000000ZPtBGAW","-3.0","14:33:34","95072cb1-98c3-417b-a775-9ce46a6f7be8","beb3ce20-eeab-49a5-a2a8-39e9e9116c09","mileage_account"
"7697d7cf-8bde-4810-aee5-3b07dc88636b","TURN","","SKYWAVE_PHASE_4_5","-3.0","14:34:49","e0d8defd-3035-433d-a440-6f9fee95ffc9","","","MessagingEndUser","0PAg8000000ZPtBGAW","-3.0","14:34:47","a5de0cee-5d49-4fbd-a7fe-8982608c6668","e73f0ef1-909e-4a82-a5f3-131f837d6a16","flight_management"
"7697d7cf-8bde-4810-aee5-3b07dc88636b","TURN","","SKYWAVE_PHASE_4_5","-3.0","14:35:08","6da2150b-6003-4d36-ab0d-d36f18ec2632","","","MessagingEndUser","0PAg8000000ZPtBGAW","-3.0","14:35:04","84a1400d-b7a9-4232-a059-9e4b551495eb","bdfca608-27f8-47aa-a2f5-9fdcde97f9d9","flight_management"
"7697d7cf-8bde-4810-aee5-3b07dc88636b","SESSION_END","","SKYWAVE_PHASE_4_5","-3.0","14:35:08","901bd414-a0d5-4eaf-ab6f-f76fa9cd522a","","","","","-3.0","14:35:08","9a3fc5ec-1cf9-4846-a190-d96680783fd1","1283099e-393b-43fc-a075-cadd22f09d76","NOT_SET"
"cb2a38e1-500c-457d-a088-520f6ac0b6a6","TURN","","SKYWAVE_PHASE_4_5","-2.0","15:10:02","9b7b247a-a0b6-41e2-aec1-10367f76dafc","","","MessagingEndUser","0PAg8000000ZRgTGAW","-2.0","15:10:00","c460fa0d-faf2-492b-a2c1-5aaf110098ff","2f97075c-90c5-429b-aec1-80cddee33b53","mileage_account"
"cb2a38e1-500c-457d-a088-520f6ac0b6a6","TURN","","SKYWAVE_PHASE_4_5","-2.0","15:10:39","58c4c6d3-0b07-4b9d-a064-382581b0221f","","","MessagingEndUser","0PAg8000000ZRgTGAW","-2.0","15:10:36","73e6e627-4f34-4846-a3bf-2be9e9eb6d0b","08322333-d8c1-451f-a6b5-fa68591c850a","mileage_account"
"cb2a38e1-500c-457d-a088-520f6ac0b6a6","SESSION_END","","SKYWAVE_PHASE_4_5","-2.0","15:10:39","b8b87007-71a2-4453-aca9-60b5ae4c81b4","","","","","-2.0","15:10:39","cdbee0e5-c380-4da8-a9b9-f69eea6b7ed2","cb508f51-765d-4037-ae2f-c36e3231ca03","NOT_SET"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:14:02","d7a4d61f-8738-4952-a136-78666b56647b","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:14:00","e27d7c1c-599b-4627-a6e7-fab49a689fd3","3b02f6bc-20f2-40ed-a1ae-ade2ba014de0","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:14:32","4d3add6e-1d42-45cf-a20d-b3ccf9994ef5","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:14:29","1c74097a-2de2-4560-aa71-123be16c13cf","7f69e331-7df8-4621-a7ea-d1ebc9c7e510","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:15:32","82ec42c2-b684-47fb-a618-29d9b3681d4f","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:15:29","db8412a1-8a52-4029-a860-4eb4c5c058b0","33d5c270-a71e-4c04-a6da-48043e70568a","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:16:31","aa847594-ca8b-448c-a551-d3c4f53691f5","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:16:29","493c74fb-9733-4cc7-a899-01d57915496d","22d50dc6-3887-43e8-aa88-0b5d6d75486e","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:17:31","1676d3e7-55b8-4c98-aa63-9adb4007d2b3","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:17:28","9e53c3e2-0176-4c1d-a22f-107d7b815758","08b4e570-f8b6-40a1-a907-31a854245eaf","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","TURN","","SKYWAVE_PHASE_4_5","-8.0","17:18:14","9ab98af4-78d9-473c-a0d3-5b74054e4842","","","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:18:10","bbfd2cd1-8e22-4ef4-a4ff-dc516d231633","371e3d30-bf69-4cc1-a8ba-b678cde6afb1","flight_management"
"9c687b10-1990-4ddd-a8d1-80dd5b759693","SESSION_END","","SKYWAVE_PHASE_4_5","-8.0","17:18:14","b829d601-c619-492c-a120-b1aeea21767f","","","","","-8.0","17:18:14","a5599d37-3a8a-4964-a635-583f22a6277d","b292ac3a-8023-4595-ac5b-4ad0d7df981c","NOT_SET"
"2a7dd6fd-df5b-4202-a34b-3b437c23dd41","TURN","","SKYWAVE_PHASE_4_5","-1.0","09:56:02","138154d2-3054-4dd8-a6e7-b19a4c76d296","","","MessagingEndUser","0PAg8000000ZSXhGAO","-1.0","09:56:00","a514d73d-3eea-4d3c-a71a-3eaecc05f756","dfcddcd4-696f-4707-a42b-26119923d1b1","flight_management"
"2a7dd6fd-df5b-4202-a34b-3b437c23dd41","TURN","","SKYWAVE_PHASE_4_5","-1.0","09:56:46","48fab597-e447-49e6-a694-16b703e12160","","","MessagingEndUser","0PAg8000000ZSXhGAO","-1.0","09:56:43","8ac6cae2-f18c-426f-a7da-96d76c890395","01818d45-7119-48a0-a7c4-e9051cdb4cca","flight_management"
"2a7dd6fd-df5b-4202-a34b-3b437c23dd41","TURN","","SKYWAVE_PHASE_4_5","-1.0","09:57:14","8c6abb1a-6588-4bc4-a458-5b1a557022ae","","","MessagingEndUser","0PAg8000000ZSXhGAO","-1.0","09:57:11","9ecce3dc-249a-4d8b-a150-7b2a575f60fd","6b8e4c1d-6d94-403a-a238-24a42fc74439","off_topic"
"2a7dd6fd-df5b-4202-a34b-3b437c23dd41","TURN","","SKYWAVE_PHASE_4_5","-1.0","09:58:14","e939f0c5-af43-4b6d-a421-d9dba607d418","","","MessagingEndUser","0PAg8000000ZSXhGAO","-1.0","09:58:10","ecdbd64b-9d1a-43f6-acd4-c40b90a72811","2a8e0476-a86b-4146-a2a3-dc2edb558405","off_topic"
"2a7dd6fd-df5b-4202-a34b-3b437c23dd41","SESSION_END","","SKYWAVE_PHASE_4_5","-1.0","09:58:14","642402be-978c-49df-a3d7-1514dd854695","","","","","-1.0","09:58:14","f86a4570-c138-4555-af2c-99790a710e4e","37eff1b2-7bf1-4124-af93-bca5347506ee","NOT_SET"
"c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","TURN","","SKYWAVE_PHASE_4_5","-14.0","09:54:02","cece7d07-a6f9-4757-a289-f71e1a0d5459","","","MessagingEndUser","0PAg8000000ZTNJGA4","-14.0","09:54:00","b8fe1080-60ed-439e-a8c3-09481734a104","13504592-ca41-4234-ad2a-7afd45ded8eb","case_management"
"c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","TURN","","SKYWAVE_PHASE_4_5","-14.0","09:55:07","a90bf541-bfe0-43fb-af4e-38685e5b0eb9","","","MessagingEndUser","0PAg8000000ZTNJGA4","-14.0","09:55:04","eec5fe8d-cdf4-422a-ac52-69554a49ae55","f6559cb5-6efe-406b-a86a-7ed8e354330a","case_management"
"c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","SESSION_END","","SKYWAVE_PHASE_4_5","-14.0","09:55:07","38876ff5-083d-41d8-ab9d-1eae799856fd","","","","","-14.0","09:55:07","c9dd335c-feea-41fb-a132-62f6855cf9ce","41da9097-a291-4301-ad23-de18b1b8834c","NOT_SET"
"a3a231b5-472e-439d-a567-e37d68fe5204","TURN","","SKYWAVE_PHASE_4_5","-6.0","15:34:03","bf2486c0-38e9-4c06-a036-6e693b7bb9c9","","","MessagingEndUser","0PAg8000000ZUsrGAG","-6.0","15:34:00","ff4e51d2-8de1-4c58-aa79-6778ff475e64","2830bbb1-6129-4add-a222-182ceb4beb35","flight_management"
"a3a231b5-472e-439d-a567-e37d68fe5204","TURN","","SKYWAVE_PHASE_4_5","-6.0","15:34:56","cbc49ab6-4cef-4a9d-a5cd-17c3c3d6b28b","","","MessagingEndUser","0PAg8000000ZUsrGAG","-6.0","15:34:54","e5240b26-7eca-439b-ad33-2346c69a56aa","aed87dc0-bee8-4d42-ad16-587bdf45559b","flight_management"
"a3a231b5-472e-439d-a567-e37d68fe5204","TURN","","SKYWAVE_PHASE_4_5","-6.0","15:35:35","873890b6-60c1-4be7-a273-93a7c8891b1f","","","MessagingEndUser","0PAg8000000ZUsrGAG","-6.0","15:35:32","a939b23b-c4e1-41e4-ab7d-494559ec5c87","95908254-56f9-4f13-a66e-e51ccb67fa27","name_change"
"a3a231b5-472e-439d-a567-e37d68fe5204","TURN","","SKYWAVE_PHASE_4_5","-6.0","15:36:20","b8784da9-dbdb-489d-a220-27d1ae74e8e3","","","MessagingEndUser","0PAg8000000ZUsrGAG","-6.0","15:36:17","eb8e5354-67e8-42ae-a49f-796b92cd2cb3","7aa4cadd-62df-4ed1-a729-fd939713ee49","name_change"
"a3a231b5-472e-439d-a567-e37d68fe5204","SESSION_END","","SKYWAVE_PHASE_4_5","-6.0","15:36:20","f15fcbcf-f1ec-4fe6-a128-627b77feb123","","","","","-6.0","15:36:20","aaccfca9-d86a-4b30-a667-246cc902270a","23dc7375-73c8-48f7-a790-2f11eb14a55d","NOT_SET"
"26c4d933-dfa3-475d-a904-70b6e882f394","TURN","","SKYWAVE_PHASE_4_5","-12.0","15:43:03","5e89779e-9124-44db-a1c5-0b628103ac5a","","","MessagingEndUser","0PAg8000000ZVDpGAO","-12.0","15:43:00","f572b00c-a871-4f81-a8f7-92ac138c7b2c","bc3fe793-2586-435f-a48d-9edbe2f302f4","flight_management"
"26c4d933-dfa3-475d-a904-70b6e882f394","TURN","","SKYWAVE_PHASE_4_5","-12.0","15:43:42","37b271b3-94ca-42d5-acd7-69fc113a1aa4","","","MessagingEndUser","0PAg8000000ZVDpGAO","-12.0","15:43:40","056c8767-8fba-4acf-a609-cc48aea3f24e","28e9d215-3c7c-48a4-a3db-05776af1937d","flight_management"
"26c4d933-dfa3-475d-a904-70b6e882f394","TURN","","SKYWAVE_PHASE_4_5","-12.0","15:44:48","13f2e7e6-32be-4fa5-a80d-7be43c724f1b","","","MessagingEndUser","0PAg8000000ZVDpGAO","-12.0","15:44:45","af59c4a1-d5df-4eb8-ab62-5d2307ad0716","a2f61bc4-e461-4fab-a843-9a8898e5d47c","case_management"
"26c4d933-dfa3-475d-a904-70b6e882f394","TURN","","SKYWAVE_PHASE_4_5","-12.0","15:45:18","3bcf0e4a-8771-4f5b-aae8-9485da161fbd","","","MessagingEndUser","0PAg8000000ZVDpGAO","-12.0","15:45:15","4f01ba87-e127-436c-a7e3-78fa07bb78f3","2e9726fa-cbda-4699-ad6f-ae83d8d8c05c","case_management"
"26c4d933-dfa3-475d-a904-70b6e882f394","SESSION_END","","SKYWAVE_PHASE_4_5","-12.0","15:45:18","bcfd12c4-981d-435b-ae0a-de2c501ccff5","","","","","-12.0","15:45:18","fa2dec40-856f-43bc-a27b-05cdd6fd87ca","d302e627-525b-456b-ade8-2795d61ad0de","NOT_SET"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:05:03","19675dcd-f307-44ed-acc3-e0b43e93f925","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:05:00","e82f596f-42ca-4c36-a8b5-828df4008a74","cb68ee9d-edd7-4837-ab88-707fc7416cd0","flight_management"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:06:14","8cb1e241-f517-4770-a9c2-189e76194c27","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:06:10","46b71f16-cdde-4459-a74e-bdd13896d42d","dcf812b8-24ca-4eae-ae1e-c4c16b1edb4c","flight_management"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:07:30","120062bf-e530-4e3b-acde-53f1a8601bd3","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:07:26","6ba6aee5-ae32-40bb-a73e-c0776c7c2eb5","e7738c78-238e-49e1-ae0e-12f53d37bead","mileage_account"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:08:32","18444197-0c8c-4594-ab94-1ddb81b230a3","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:08:29","0f687413-0fa9-463b-acd9-89995176f804","78548d9d-1391-47cc-aab8-0977a5c98e09","mileage_account"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:09:19","796d1b56-eb97-4365-a870-2bc931606e9e","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:09:17","7829274e-81e2-4dd7-ad6d-de23d03c36d5","e769023c-7dfd-4c2c-a914-d85cdc4f7921","flight_management"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","TURN","","SKYWAVE_PHASE_4_5","-8.0","19:10:53","d137980e-7e68-461a-abda-c560a1ed1f94","","","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:10:50","89012391-978e-4917-a10c-0495ba009baf","36f59b49-44a7-4ee1-ac87-d2c3387f672b","flight_management"
"5c1db1c6-ab06-4b4d-a937-96244a41fb01","SESSION_END","","SKYWAVE_PHASE_4_5","-8.0","19:10:53","493a75ee-9eb5-418f-a6a7-af2a4d045fca","","","","","-8.0","19:10:53","a98d7912-9c1e-445a-a359-3b451071a48f","403b792f-2587-4f3f-a9c6-3de06858dd46","NOT_SET"
"3b184498-3c60-4c3e-a3f2-70b4a42ac055","TURN","","SKYWAVE_PHASE_4_5","-6.0","16:57:02","a49cf9b0-82b4-418a-acec-4b356803d129","","","MessagingEndUser","0PAg8000000Zim9GAC","-6.0","16:57:00","16cf876f-c55e-4f96-a8a2-4d9650c605a3","1fb8d3ff-1ff9-4921-a138-c2756de1683d","mileage_account"
"3b184498-3c60-4c3e-a3f2-70b4a42ac055","TURN","","SKYWAVE_PHASE_4_5","-6.0","16:57:49","eea382f9-3104-4fdc-abd9-84355cae5952","","","MessagingEndUser","0PAg8000000Zim9GAC","-6.0","16:57:47","b5d4e415-ed3e-426e-ad56-f5a20645698e","f44e1497-30af-495a-aaea-60e09a4b8826","mileage_account"
"3b184498-3c60-4c3e-a3f2-70b4a42ac055","TURN","","SKYWAVE_PHASE_4_5","-6.0","16:58:34","8747d6ca-78b5-45be-a0e6-c5e0af9234c9","","","MessagingEndUser","0PAg8000000Zim9GAC","-6.0","16:58:32","a05015cd-8ac1-476c-ae93-f1a3e8443c20","220914fb-c0cb-4045-ae94-238bcbae82e3","mileage_account"
"3b184498-3c60-4c3e-a3f2-70b4a42ac055","TURN","","SKYWAVE_PHASE_4_5","-6.0","16:59:10","82372e7f-ff77-4a2d-a78d-5459d1c53f1e","","","MessagingEndUser","0PAg8000000Zim9GAC","-6.0","16:59:08","bc5275a2-3b71-4903-a817-bb6e8f5f06fc","d8ef882e-22ea-4955-ab0e-4f1c8fd5b93b","mileage_account"
"3b184498-3c60-4c3e-a3f2-70b4a42ac055","SESSION_END","","SKYWAVE_PHASE_4_5","-6.0","16:59:10","5b8ec7fb-9bf7-437b-a7ec-5af5726301b5","","","","","-6.0","16:59:10","12c8f1c0-84c0-407e-ab49-b9edc4454335","6781c790-d50d-4023-ae38-c8325d649b91","NOT_SET"
"74e4ce99-5cc8-4a8c-acd6-182f101fb36b","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:18:03","452c5dec-647a-4b10-a164-c743e9f38d36","","","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","12:18:00","a1ac08f7-14f4-4b3d-a76d-10b0cbbd223b","f19791ab-1403-4ad1-ac98-b9f7b647dd4b","flight_management"
"74e4ce99-5cc8-4a8c-acd6-182f101fb36b","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:19:16","4644fcf5-e365-4ef4-aa4d-764ece648cdb","","","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","12:19:12","98ad4919-c3ea-48eb-a99e-1ab3ef55287f","c2172a91-8dc8-44e8-a9a5-830a26adecb2","flight_management"
"74e4ce99-5cc8-4a8c-acd6-182f101fb36b","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:19:40","16dca90e-9025-40a1-aec9-70ec20f6e02c","","","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","12:19:37","ec54d159-47d9-4a1b-ac0d-7e7a3efc813d","6954a2d5-92cf-4dff-a425-14a1d0ef162b","flight_management"
"74e4ce99-5cc8-4a8c-acd6-182f101fb36b","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:22:28","9ef4909c-b85d-464c-abe0-e914de987285","","","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","12:22:25","1845d9e9-a8a9-49e3-a4c8-ccbcebce5b74","983f2ef8-d7d2-4e2f-ae2b-6f15e30b871f","flight_management"
"74e4ce99-5cc8-4a8c-acd6-182f101fb36b","SESSION_END","","SKYWAVE_PHASE_4_5","-6.0","12:22:28","a8bd1615-ccd6-4ae5-a66a-93b7fd4458b6","","","","","-6.0","12:22:28","f8a9968d-50b5-4785-aba2-6aa6cec77c0a","f499b7af-c1b3-4ffb-ae33-655932108ae1","NOT_SET"
"8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","TURN","","SKYWAVE_PHASE_4_5","-5.0","11:36:02","e64508c2-b33e-4155-a1e7-8f3612fcbca7","","","MessagingEndUser","0PAg8000000Zl5hGAC","-5.0","11:36:00","126991e8-d461-477e-aeda-856dcec55e98","2388ab8f-2b1d-4a6a-aa74-3671ae611541","flight_management"
"8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","TURN","","SKYWAVE_PHASE_4_5","-5.0","11:38:14","be5495ef-82cd-4577-a00f-f9797b6c35a0","","","MessagingEndUser","0PAg8000000Zl5hGAC","-5.0","11:38:10","0b197cd0-1910-43b9-a8d4-e0cb86450f0b","5770db05-57e3-427f-a50e-7b2f7014fcf6","flight_management"
"8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","SESSION_END","","SKYWAVE_PHASE_4_5","-5.0","11:38:14","3b242344-7f24-4818-afb6-6ef2672963a8","","","","","-5.0","11:38:14","28e19892-b43b-45de-a473-fec1be8cc9a9","bc09acff-8af3-4971-a139-59de4ed150d5","NOT_SET"
"f3952e15-3aeb-4de5-ac86-ae87595144be","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:09:02","4c799b9c-d995-4bb3-aea2-1f75109520b0","","","MessagingEndUser","0PAg8000000ZlTtGAK","-9.0","18:09:00","fc8ec230-a23b-4376-a486-c4e6dc8985c2","2f643586-4c36-46a0-a60d-77e65e214846","off_topic"
"f3952e15-3aeb-4de5-ac86-ae87595144be","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:09:54","b29ba55b-4424-421d-a0be-b07589ce4103","","","MessagingEndUser","0PAg8000000ZlTtGAK","-9.0","18:09:51","b46661b9-4b97-43ec-af98-77f0f64c206a","27a55fd6-b340-43af-a428-c1ac41dd50d6","off_topic"
"f3952e15-3aeb-4de5-ac86-ae87595144be","SESSION_END","","SKYWAVE_PHASE_4_5","-9.0","18:09:54","106c6a53-5f23-45d1-a542-bc1c6da27e0c","","","","","-9.0","18:09:54","186e4719-46db-4f42-abfd-2bd1bb9ea709","4c77d784-8086-4d27-af81-b234151cefac","NOT_SET"
"1633a96e-c3cd-4625-a719-fdf2c0efdad6","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:13:04","e29ff5a1-990e-474a-ae2b-d9ce56fe1bf6","","","MessagingEndUser","0PAg8000000ZpBpGAK","-6.0","12:13:00","f8ab0e4b-a253-45f4-a3bf-f3983c97400f","796fcc4e-00e8-4e96-afe9-685e645848bf","flight_management"
"1633a96e-c3cd-4625-a719-fdf2c0efdad6","TURN","","SKYWAVE_PHASE_4_5","-6.0","12:17:11","e7f3893b-3198-4145-a429-8a73ad30f7ec","","","MessagingEndUser","0PAg8000000ZpBpGAK","-6.0","12:17:07","af3cc255-89d1-4fd8-aaaf-bef86d9f5299","f6c37394-0fbf-453c-a3c5-e2da2596be75","flight_management"
"1633a96e-c3cd-4625-a719-fdf2c0efdad6","SESSION_END","","SKYWAVE_PHASE_4_5","-6.0","12:17:11","50be2908-2f7f-4f7b-a4f2-559fefce62d9","","","","","-6.0","12:17:11","6dd5396e-1d8a-4970-a7f4-516db02067fc","999f1efb-647d-48d0-a857-b907bf14d923","NOT_SET"
"07de51a2-1b06-4114-a251-c83d539d3a5c","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:34:03","55af6820-e3d9-4ff0-a4ea-c3370a0c904f","","","MessagingEndUser","0PAg8000000ZqYPGA0","-12.0","18:34:00","24e2ca05-015c-4509-a7a2-61c182b53a2b","3100a891-5999-4dc7-ab85-d018a0bc89cd","name_change"
"07de51a2-1b06-4114-a251-c83d539d3a5c","TURN","","SKYWAVE_PHASE_4_5","-12.0","18:37:20","d9623a38-53bb-446e-ae51-d0e3277f8192","","","MessagingEndUser","0PAg8000000ZqYPGA0","-12.0","18:37:18","e9b38c24-4a41-4d53-af32-5d02c9a5d045","cad2dfb9-d62c-4b4c-a404-ab5e543af8c7","name_change"
"07de51a2-1b06-4114-a251-c83d539d3a5c","SESSION_END","","SKYWAVE_PHASE_4_5","-12.0","18:37:20","b8df4c88-7eb9-4365-ab77-eac67ccb7b0b","","","","","-12.0","18:37:20","10949894-5190-4f5f-abfa-01b5652f8cfc","f2d678bf-c8b6-4bfe-a769-f7ba91c388cc","NOT_SET"
"2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","TURN","","SKYWAVE_PHASE_4_5","-13.0","14:22:02","68e3411c-2967-44ec-aea9-e3e9a8980bb0","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","14:22:00","df9d10e7-3e42-4673-a5bd-ccee5c36ad1b","16e7fec0-5da3-4c69-a1bb-e44bcca17c7b","flight_management"
"2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","TURN","","SKYWAVE_PHASE_4_5","-13.0","14:23:04","aa12f0df-a9e9-48fb-a19f-e324bf22ba16","","","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","14:23:02","3b7c92cc-2977-4444-a57c-5585d18f8d29","528dd3eb-6a9d-4de4-abf1-90bbf0255bd2","flight_management"
"2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","SESSION_END","","SKYWAVE_PHASE_4_5","-13.0","14:23:04","244d80b5-176d-409d-abfe-012c2172809f","","","","","-13.0","14:23:04","ecdc6021-5c02-482e-aa38-ed53a38d8fc4","343025ce-f6fd-42d1-ac33-b32eb60ebb36","NOT_SET"
"e2608da8-4441-4b45-ad04-63928f2bedd4","TURN","","SKYWAVE_PHASE_4_5","-7.0","08:09:02","b9af752a-7866-4b87-a904-deaf66e3b73c","","","MessagingEndUser","0PAg8000000Zr1RGAS","-7.0","08:09:00","8b0e11c9-938d-40f4-a255-19b77d6532e2","da89f470-34fc-4484-abd2-b87184c98adb","flight_management"
"e2608da8-4441-4b45-ad04-63928f2bedd4","TURN","","SKYWAVE_PHASE_4_5","-7.0","08:09:57","58e6e79f-ddec-43f6-a204-cd8a70b1ada9","","","MessagingEndUser","0PAg8000000Zr1RGAS","-7.0","08:09:54","0f365b91-0398-470b-ae3a-3b94c08587db","ab53702f-b12d-4b06-a748-d9774b8a459b","flight_management"
"e2608da8-4441-4b45-ad04-63928f2bedd4","SESSION_END","","SKYWAVE_PHASE_4_5","-7.0","08:09:57","f89ab23b-0f05-44c7-a476-f24893ff072d","","","","","-7.0","08:09:57","3ded7131-7d28-4d65-aa28-5d57f252158a","a25bedde-3f89-47c1-a5ce-afcd8d575ede","NOT_SET"
"b95c8774-8883-4c85-a8c1-914265d738de","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:22:03","b5b5cd36-6390-4ee6-a86f-9aa368d22691","","","MessagingEndUser","0PAg8000000ZrCjGAK","-9.0","18:22:00","434daf8f-236f-42dc-a561-4e4d93280706","227553f2-a4c0-46cf-a5ab-d845344f50fd","mileage_account"
"b95c8774-8883-4c85-a8c1-914265d738de","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:25:17","9ca6f901-d7ce-4297-ab2e-4215870ee8ea","","","MessagingEndUser","0PAg8000000ZrCjGAK","-9.0","18:25:13","b5120d45-4d43-4fa3-aaae-4b881af200d1","409fd58b-a660-446d-ab83-6b6914293fd4","mileage_account"
"b95c8774-8883-4c85-a8c1-914265d738de","TURN","","SKYWAVE_PHASE_4_5","-9.0","18:25:59","27b146ca-fae7-4461-a0f4-b215cc56d148","","","MessagingEndUser","0PAg8000000ZrCjGAK","-9.0","18:25:55","a5d46d2f-8683-4f8d-a4a4-ac9ddda8ad08","f6bc62f6-ba82-49b5-a910-bb1c4cce7a8c","case_management"
