"AI_Agent_Moment_Id__c","Demo_Identifier__c","External_ID__c","Interaction_Id__c","Start_Days__c","Start_Time__c"
"9a4331a6-d7fd-4fca-a940-8a4faf428238","SKYWAVE_PHASE_4_5","e867989f-b2a2-4a53-a796-c5a40372c4b6","6795ac14-f826-4ea5-a15d-6fef070f62ca","-8.0","11:53:29"
"9a4331a6-d7fd-4fca-a940-8a4faf428238","SKYWAVE_PHASE_4_5","f93f671c-2fd1-4943-a22f-5dd12617065d","8c5edc68-7818-4a79-abb4-5fbc9944b8ac","-8.0","11:58:11"
"8d5e35c5-76b1-4cd6-ae02-23b1345ec19e","SKYWAVE_PHASE_4_5","a2484f62-28f7-47b6-a252-65f7d7506306","6c43efd4-2824-4e36-abda-371305c51fa3","-13.0","08:28:00"
"8d5e35c5-76b1-4cd6-ae02-23b1345ec19e","SKYWAVE_PHASE_4_5","9de353fd-9f62-45aa-acbf-ebb1672726b1","908f08be-fdc5-4e95-a195-8a4b3d9c871c","-13.0","08:28:49"
"22d7457a-8e89-40b4-aae5-0b6857134f78","SKYWAVE_PHASE_4_5","c06a0c88-076d-4d36-ae76-e0c33c3d1868","746b36bd-452c-4dc4-a8e6-a56063028f65","-11.0","16:41:00"
"22d7457a-8e89-40b4-aae5-0b6857134f78","SKYWAVE_PHASE_4_5","8cec3848-60ee-4f9f-acd5-1c0a90296aa5","d4ee7e77-867a-427d-a7b7-4b8b01345b81","-11.0","16:41:43"
"5e97399a-87a0-4524-ad71-c1e64901409f","SKYWAVE_PHASE_4_5","f2752316-3007-445f-ae79-cf7570b2fdd7","d30d2dc9-6ab5-4a95-a6e2-1f22981d2e1c","-12.0","14:26:00"
"5e97399a-87a0-4524-ad71-c1e64901409f","SKYWAVE_PHASE_4_5","4ced2cb3-1d27-4c6a-a7f7-0a518a3c95dc","031c518f-deaf-421b-a160-5c826fded6a9","-12.0","14:27:06"
"e66bdedb-f2d8-42ff-a282-f099f8c41621","SKYWAVE_PHASE_4_5","28d265bf-a2d3-4506-ad52-1c0e54cb5a3c","e9a0157c-3af7-4369-a3e9-350f40b61667","-12.0","14:30:08"
"e66bdedb-f2d8-42ff-a282-f099f8c41621","SKYWAVE_PHASE_4_5","80b77dfb-9ce2-428f-aec7-92e12eaaf4e6","b5b8d677-e595-406f-ac03-cc575078254c","-12.0","14:30:31"
"7db08040-912a-4352-abff-bc260fab37fd","SKYWAVE_PHASE_4_5","2243968b-fe89-4bb1-a78d-18350a759e78","016f6f42-8ca6-4f13-add6-f0c59854382e","-2.0","13:26:00"
"7db08040-912a-4352-abff-bc260fab37fd","SKYWAVE_PHASE_4_5","f118c21f-94ad-4d99-a5e0-b2ffe0ac5285","64a0d2f3-98a2-43db-a31b-9b2b6f034951","-2.0","13:26:24"
"7c675fd7-adf6-4d28-a0a8-549a3d7ead4d","SKYWAVE_PHASE_4_5","573f2e49-be61-4716-a73c-b3159382e9db","d8dac585-601b-43ce-a3cd-f4253eb9c4bb","-2.0","13:27:42"
"7c675fd7-adf6-4d28-a0a8-549a3d7ead4d","SKYWAVE_PHASE_4_5","a9571713-1414-4cc0-a8b4-f4d248ca93f3","8e70dbf4-d743-45bd-a369-904c879f166e","-2.0","13:29:52"
"4b19eae2-08ec-4a8c-a278-1d6f2d3ac079","SKYWAVE_PHASE_4_5","2d63e382-067a-4300-a1f9-838df26ac545","750e81c5-b91d-48fe-a700-87f469130c17","-6.0","15:24:00"
"4b19eae2-08ec-4a8c-a278-1d6f2d3ac079","SKYWAVE_PHASE_4_5","4f265a69-765c-4045-ae26-88daa0e46c68","fad2def7-979f-490d-aa64-ebaac1fccfa9","-6.0","15:25:05"
"681832ee-30dc-42bd-a68a-3afdd9b88bff","SKYWAVE_PHASE_4_5","abd48db4-c63e-4382-af7e-a74d179f2665","8be980cf-06ba-4f0e-a5d9-f468104ee6cc","-10.0","12:42:00"
"681832ee-30dc-42bd-a68a-3afdd9b88bff","SKYWAVE_PHASE_4_5","b5065633-39b4-44e9-a09d-0643a9984b4b","372294e0-3bfc-403f-a2da-df73c97b81c3","-10.0","12:42:56"
"5348936b-b47a-44c5-a469-9343e92f7cbf","SKYWAVE_PHASE_4_5","5374c568-24d0-4c85-afe6-158e5a74acc0","a1e44b78-2a64-42dd-a13f-8fbf499fb3ec","-4.0","18:22:00"
"5348936b-b47a-44c5-a469-9343e92f7cbf","SKYWAVE_PHASE_4_5","803c42d7-3838-467a-a2cb-9e920325528b","e04b8f28-962e-47c6-ac22-645d0f0260b4","-4.0","18:24:01"
"a2f84a67-5f2b-413e-a9f4-f8f2debe36e4","SKYWAVE_PHASE_4_5","c188ae28-82bb-4ffa-af05-33293cd171ac","ffdfa13a-5603-4a77-a42f-13d96ea1ccad","-14.0","08:27:00"
"a2f84a67-5f2b-413e-a9f4-f8f2debe36e4","SKYWAVE_PHASE_4_5","68d4ee90-3c78-4fa9-aee2-73c5fcaec81f","f4111e62-d575-4f68-a300-2017567d62db","-14.0","08:27:24"
"bf9eb4d7-4a95-44b5-aa7e-41ed5e679ca1","SKYWAVE_PHASE_4_5","d4ca08f9-78d6-4043-ae03-374560bfa2d0","7ac835a2-e1d4-49c6-a10e-b34d080f7fbc","-3.0","14:29:00"
"bf9eb4d7-4a95-44b5-aa7e-41ed5e679ca1","SKYWAVE_PHASE_4_5","e0bca9e8-3e8a-4a60-a98a-a7116bb3e464","cd3349d4-1767-4f01-a7cb-bba6b222e163","-3.0","14:33:34"
"86733c38-8c9d-4941-a477-46a5ef578278","SKYWAVE_PHASE_4_5","59acfd7b-61db-4e3c-a605-13e6d962b3a4","e0d8defd-3035-433d-a440-6f9fee95ffc9","-3.0","14:34:47"
"86733c38-8c9d-4941-a477-46a5ef578278","SKYWAVE_PHASE_4_5","80882edd-af21-48fb-ac42-16df1407e3f3","6da2150b-6003-4d36-ab0d-d36f18ec2632","-3.0","14:35:04"
"cf2e96d9-e2e4-47a0-a7b3-007dd7f7515f","SKYWAVE_PHASE_4_5","da2f5c61-a388-4e1f-a9c3-41263d1e96c5","9b7b247a-a0b6-41e2-aec1-10367f76dafc","-2.0","15:10:00"
"cf2e96d9-e2e4-47a0-a7b3-007dd7f7515f","SKYWAVE_PHASE_4_5","41c57574-cb93-4977-af28-a681a242376f","58c4c6d3-0b07-4b9d-a064-382581b0221f","-2.0","15:10:36"
"5b48a3d7-30fa-4d41-a858-44d322e66b1c","SKYWAVE_PHASE_4_5","b9452ed1-8720-485f-aa9f-7e905101c541","d7a4d61f-8738-4952-a136-78666b56647b","-8.0","17:14:00"
"5b48a3d7-30fa-4d41-a858-44d322e66b1c","SKYWAVE_PHASE_4_5","18a4a440-c2c9-4fc2-a3df-0800fbdef784","4d3add6e-1d42-45cf-a20d-b3ccf9994ef5","-8.0","17:14:29"
"a9ef771a-3442-49bb-ac2b-bac98bd7af43","SKYWAVE_PHASE_4_5","74bcc1b2-125e-43aa-af83-9e851a96ebac","82ec42c2-b684-47fb-a618-29d9b3681d4f","-8.0","17:15:29"
"a9ef771a-3442-49bb-ac2b-bac98bd7af43","SKYWAVE_PHASE_4_5","7acc1d0c-9c46-4ff8-aa7f-f1a6cd8fcebd","aa847594-ca8b-448c-a551-d3c4f53691f5","-8.0","17:16:29"
"7f6a33ab-0ef8-46eb-a9b1-419bbdb0aabb","SKYWAVE_PHASE_4_5","23f22acf-6f47-402a-ad49-54841cd76e01","1676d3e7-55b8-4c98-aa63-9adb4007d2b3","-8.0","17:17:28"
"7f6a33ab-0ef8-46eb-a9b1-419bbdb0aabb","SKYWAVE_PHASE_4_5","879ca831-1d0e-40c9-a2a4-45795aeb9138","9ab98af4-78d9-473c-a0d3-5b74054e4842","-8.0","17:18:10"
"3f057212-c2a8-415d-ab1e-57771a0e49c7","SKYWAVE_PHASE_4_5","3b6f45ad-09f1-47d0-af6d-1da73c8c8ec1","138154d2-3054-4dd8-a6e7-b19a4c76d296","-1.0","09:56:00"
"3f057212-c2a8-415d-ab1e-57771a0e49c7","SKYWAVE_PHASE_4_5","298d9c08-f7c5-4c31-a015-9f31852be762","48fab597-e447-49e6-a694-16b703e12160","-1.0","09:56:43"
"64e16c2a-66c2-41a3-a894-eba45e8463dd","SKYWAVE_PHASE_4_5","6dd9eb11-40fa-4f29-a63e-13fd868b3282","8c6abb1a-6588-4bc4-a458-5b1a557022ae","-1.0","09:57:11"
"64e16c2a-66c2-41a3-a894-eba45e8463dd","SKYWAVE_PHASE_4_5","f2b061c5-5014-4f62-aed9-3868791475dc","e939f0c5-af43-4b6d-a421-d9dba607d418","-1.0","09:58:10"
"80a312ce-f5e9-4099-afb9-107617f3a6e1","SKYWAVE_PHASE_4_5","34226e82-298e-41ec-a1ea-ea8096f5bcca","cece7d07-a6f9-4757-a289-f71e1a0d5459","-14.0","09:54:00"
"80a312ce-f5e9-4099-afb9-107617f3a6e1","SKYWAVE_PHASE_4_5","48497690-37b7-47f1-a4e0-72b99d30a04d","a90bf541-bfe0-43fb-af4e-38685e5b0eb9","-14.0","09:55:04"
"28a70950-5437-40c6-a89d-cf7a308f33a3","SKYWAVE_PHASE_4_5","b94fe409-7a72-448e-a536-20796934035b","bf2486c0-38e9-4c06-a036-6e693b7bb9c9","-6.0","15:34:00"
"28a70950-5437-40c6-a89d-cf7a308f33a3","SKYWAVE_PHASE_4_5","c7b24b9f-31f9-43d2-acae-3d53c55a9189","cbc49ab6-4cef-4a9d-a5cd-17c3c3d6b28b","-6.0","15:34:54"
"28634584-428c-4b3f-aa77-eb22f5677d80","SKYWAVE_PHASE_4_5","eec5f5a4-12b4-4fee-ac8e-06ceca8e0b8f","873890b6-60c1-4be7-a273-93a7c8891b1f","-6.0","15:35:32"
"28634584-428c-4b3f-aa77-eb22f5677d80","SKYWAVE_PHASE_4_5","53757bdd-0746-4a15-a450-0715686b7b0a","b8784da9-dbdb-489d-a220-27d1ae74e8e3","-6.0","15:36:17"
"f68115a3-549c-4c4e-aa90-22345b65f766","SKYWAVE_PHASE_4_5","5c8d019c-61d5-425e-a9ed-b3696476d421","5e89779e-9124-44db-a1c5-0b628103ac5a","-12.0","15:43:00"
"f68115a3-549c-4c4e-aa90-22345b65f766","SKYWAVE_PHASE_4_5","2bd20fb5-5290-4e69-a277-86333540197f","37b271b3-94ca-42d5-acd7-69fc113a1aa4","-12.0","15:43:40"
"7cd61c33-a031-4f4e-a79c-19572aa4e994","SKYWAVE_PHASE_4_5","cac26fa2-4cee-456a-ad6b-2b1834ccbbd2","13f2e7e6-32be-4fa5-a80d-7be43c724f1b","-12.0","15:44:45"
"7cd61c33-a031-4f4e-a79c-19572aa4e994","SKYWAVE_PHASE_4_5","4163e995-547b-442e-a7f1-d1b0d6b97e4b","3bcf0e4a-8771-4f5b-aae8-9485da161fbd","-12.0","15:45:15"
"50babab5-8e46-4295-af7d-5b99dc9b6ceb","SKYWAVE_PHASE_4_5","d3ecd2cd-78a4-431f-a5d3-f321f9232ef6","19675dcd-f307-44ed-acc3-e0b43e93f925","-8.0","19:05:00"
"50babab5-8e46-4295-af7d-5b99dc9b6ceb","SKYWAVE_PHASE_4_5","fef65b92-d168-4283-a345-f83330b7df19","8cb1e241-f517-4770-a9c2-189e76194c27","-8.0","19:06:10"
"26e26ba2-06ea-42d8-a276-fed028fa0398","SKYWAVE_PHASE_4_5","d4b132ee-441d-448b-a141-ac35e14e6024","120062bf-e530-4e3b-acde-53f1a8601bd3","-8.0","19:07:26"
"26e26ba2-06ea-42d8-a276-fed028fa0398","SKYWAVE_PHASE_4_5","1af41fd8-248e-4cd3-a61e-a331925fad4e","18444197-0c8c-4594-ab94-1ddb81b230a3","-8.0","19:08:29"
"eb62a13c-cd2f-4087-aba6-f3468a0b6ace","SKYWAVE_PHASE_4_5","dc3edcec-f353-4fe6-ac0c-e560eb08ee4f","796d1b56-eb97-4365-a870-2bc931606e9e","-8.0","19:09:17"
"eb62a13c-cd2f-4087-aba6-f3468a0b6ace","SKYWAVE_PHASE_4_5","25988d4d-adc3-442a-a08e-31dfd20247d6","d137980e-7e68-461a-abda-c560a1ed1f94","-8.0","19:10:50"
"90a53dd4-1776-43f5-a654-298a4cee262b","SKYWAVE_PHASE_4_5","f9d0a8ac-4af4-472b-a54f-3d25dfe56b5d","a49cf9b0-82b4-418a-acec-4b356803d129","-6.0","16:57:00"
"90a53dd4-1776-43f5-a654-298a4cee262b","SKYWAVE_PHASE_4_5","2dfc6416-78d5-4b06-acc0-1f73aaad768f","eea382f9-3104-4fdc-abd9-84355cae5952","-6.0","16:57:47"
"b1773f9d-d84d-4811-a47b-6ef195bc6c5c","SKYWAVE_PHASE_4_5","257422d4-c913-4099-a340-efd9a0b5e9bf","8747d6ca-78b5-45be-a0e6-c5e0af9234c9","-6.0","16:58:32"
"b1773f9d-d84d-4811-a47b-6ef195bc6c5c","SKYWAVE_PHASE_4_5","aae07695-d4e1-4d3e-aaf5-f0f3c7a8be1b","82372e7f-ff77-4a2d-a78d-5459d1c53f1e","-6.0","16:59:08"
"a8d319af-8844-4da2-ad95-d931ffdeb7a6","SKYWAVE_PHASE_4_5","32ad0978-fab3-4270-ab33-2162675e19db","452c5dec-647a-4b10-a164-c743e9f38d36","-6.0","12:18:00"
"a8d319af-8844-4da2-ad95-d931ffdeb7a6","SKYWAVE_PHASE_4_5","4f37c599-d345-4e90-a0e4-165502f8b2c9","4644fcf5-e365-4ef4-aa4d-764ece648cdb","-6.0","12:19:12"
"e9a2ac16-662d-4d22-a7c9-12462aac8556","SKYWAVE_PHASE_4_5","425999a9-4665-44b3-aa20-312a4d8c28fc","16dca90e-9025-40a1-aec9-70ec20f6e02c","-6.0","12:19:37"
"e9a2ac16-662d-4d22-a7c9-12462aac8556","SKYWAVE_PHASE_4_5","2b0b2b55-1af2-4aaf-ae90-04f3000cc846","9ef4909c-b85d-464c-abe0-e914de987285","-6.0","12:22:25"
"76c24797-6955-4847-a75a-3f7f71becf00","SKYWAVE_PHASE_4_5","ee461ae4-a7c8-4e6e-a01c-0b54d443436a","e64508c2-b33e-4155-a1e7-8f3612fcbca7","-5.0","11:36:00"
"76c24797-6955-4847-a75a-3f7f71becf00","SKYWAVE_PHASE_4_5","0312021e-7e88-4797-a36d-d490541f745e","be5495ef-82cd-4577-a00f-f9797b6c35a0","-5.0","11:38:10"
"b91a94c9-444e-4834-a3be-fadc795fafdc","SKYWAVE_PHASE_4_5","7cf81b39-6262-4f4d-a3a7-2483abcd9a28","4c799b9c-d995-4bb3-aea2-1f75109520b0","-9.0","18:09:00"
"b91a94c9-444e-4834-a3be-fadc795fafdc","SKYWAVE_PHASE_4_5","a2aef8da-107c-4c3f-a6e1-3167431b9397","b29ba55b-4424-421d-a0be-b07589ce4103","-9.0","18:09:51"
"74dd0022-c3d9-40be-a082-cf8ae98454be","SKYWAVE_PHASE_4_5","9623a0f9-3d9d-44ee-a3ec-413bf9bfb065","e29ff5a1-990e-474a-ae2b-d9ce56fe1bf6","-6.0","12:13:00"
"74dd0022-c3d9-40be-a082-cf8ae98454be","SKYWAVE_PHASE_4_5","25a7d084-22c8-4883-a050-a32afa33e089","e7f3893b-3198-4145-a429-8a73ad30f7ec","-6.0","12:17:07"
"0b5cea1e-521e-4f20-acc3-e6c491e86bb9","SKYWAVE_PHASE_4_5","6d8bfec6-dbb4-419a-a07f-09f447626087","55af6820-e3d9-4ff0-a4ea-c3370a0c904f","-12.0","18:34:00"
"0b5cea1e-521e-4f20-acc3-e6c491e86bb9","SKYWAVE_PHASE_4_5","1ecc15db-9692-4ef1-a07e-3efcf1ebc8d4","d9623a38-53bb-446e-ae51-d0e3277f8192","-12.0","18:37:18"
"f62f0230-6a19-4dc7-a6d5-7c3f15bbf8c6","SKYWAVE_PHASE_4_5","307bbb7f-d898-4896-aed9-3abd582cab4b","68e3411c-2967-44ec-aea9-e3e9a8980bb0","-13.0","14:22:00"
"f62f0230-6a19-4dc7-a6d5-7c3f15bbf8c6","SKYWAVE_PHASE_4_5","968fc88d-cf91-418c-ab04-d49135355f8c","aa12f0df-a9e9-48fb-a19f-e324bf22ba16","-13.0","14:23:02"
"bcc6da36-9af1-4a67-ac6b-356b15f1eccc","SKYWAVE_PHASE_4_5","44711554-7057-48c2-a0c8-762a326fb9c7","b9af752a-7866-4b87-a904-deaf66e3b73c","-7.0","08:09:00"
"bcc6da36-9af1-4a67-ac6b-356b15f1eccc","SKYWAVE_PHASE_4_5","bb5cd53d-1301-436e-ae34-2355774fc2a6","58e6e79f-ddec-43f6-a204-cd8a70b1ada9","-7.0","08:09:54"
"4c93f258-1a09-4d47-a5c5-5b449585ccf7","SKYWAVE_PHASE_4_5","369c1099-9c4f-4d73-a21f-a6482fb1a615","b5b5cd36-6390-4ee6-a86f-9aa368d22691","-9.0","18:22:00"
"4c93f258-1a09-4d47-a5c5-5b449585ccf7","SKYWAVE_PHASE_4_5","0b77d7f4-ce82-4f69-aa58-ceff9be55b8c","9ca6f901-d7ce-4297-ab2e-4215870ee8ea","-9.0","18:25:13"
"da90f913-1fc2-4242-af83-8df4d24dd263","SKYWAVE_PHASE_4_5","ccd3dfa7-5534-4971-a361-e2c84c9b49e8","27b146ca-fae7-4461-a0f4-b215cc56d148","-9.0","18:25:55"
"da90f913-1fc2-4242-af83-8df4d24dd263","SKYWAVE_PHASE_4_5","d0d49ee0-b8a4-4792-abb6-ed548c5ebc99","5e358994-dd97-40df-a93b-682e1b66530c","-9.0","18:30:37"
"5e8a751f-f922-43ea-a4cb-351da68afa12","SKYWAVE_PHASE_4_5","9fc06527-fa09-41cd-adf4-a2f2cd6ef6bd","e042e7ac-4924-443c-a823-12a51a9e3479","-4.0","16:33:00"
"5e8a751f-f922-43ea-a4cb-351da68afa12","SKYWAVE_PHASE_4_5","cee2ff02-d797-4a78-a7f1-7e36c6345b76","0278242e-696f-4c6a-a4af-70737cd42d56","-4.0","16:37:40"
"005fb9d5-1a91-428e-a55b-dbe2de846dce","SKYWAVE_PHASE_4_5","87a6b100-f292-4f60-a722-63d164d73019","577e7163-ce8d-488b-a0f9-0020ce128e0e","-14.0","16:05:00"
"005fb9d5-1a91-428e-a55b-dbe2de846dce","SKYWAVE_PHASE_4_5","bc04a443-fb74-4d04-a450-e29fe9754abb","7eac57d2-37dd-40db-a361-53d253bbb359","-14.0","16:07:05"
"f8eb2bdf-1a04-4a8d-a0d0-21967faad6e9","SKYWAVE_PHASE_4_5","8eff12d8-af9a-4e5a-a4c8-11300f0471a0","07091e15-7c39-4034-a612-edeff606a22d","-14.0","16:08:03"
"f8eb2bdf-1a04-4a8d-a0d0-21967faad6e9","SKYWAVE_PHASE_4_5","e3466f05-ed75-47be-a949-5a35f1a46de0","ff60829e-c558-4f60-a0dc-564595229a6d","-14.0","16:09:12"
"9bba648f-dbe6-4d9c-abc2-b3753b394b63","SKYWAVE_PHASE_4_5","e91b2873-91bf-4a2e-a1d5-e8364f3c9c1a","34edab39-c5b8-437c-aa46-7f7c19ccf37d","-6.0","12:43:00"
"9bba648f-dbe6-4d9c-abc2-b3753b394b63","SKYWAVE_PHASE_4_5","d62274fb-220c-41ff-aea0-70fe84bd5043","9a042765-d499-4fd8-a230-70adadeb1c41","-6.0","12:43:36"
"3040bed8-e960-4287-a39c-f22d1a78a439","SKYWAVE_PHASE_4_5","cc8fe1c2-2ca3-4f0f-ae23-018167c3eddf","a2e42140-4456-4dc5-a20e-bad5e08477ac","-6.0","12:44:22"
"3040bed8-e960-4287-a39c-f22d1a78a439","SKYWAVE_PHASE_4_5","d113da70-58e1-48c7-a1ad-6d67cae814c9","13b3145d-8ef3-44ea-af21-ffa9660c5d6f","-6.0","12:49:02"
"5290e61c-ac5f-44c2-ae55-4567527232c3","SKYWAVE_PHASE_4_5","6b7af3b4-be48-47e5-a48d-7f4d100c851b","32ad7304-b551-4f01-ad79-43597cee7286","-12.0","11:44:00"
"5290e61c-ac5f-44c2-ae55-4567527232c3","SKYWAVE_PHASE_4_5","9f2274df-b2cb-4fbd-ab4b-6c5e9a2a0cb9","b0e2b8ae-fe97-41dc-a57d-dc06562433de","-12.0","11:44:22"
"8b678815-2932-4b38-a409-cbe0c352377f","SKYWAVE_PHASE_4_5","97574502-53af-4243-a659-1f3984f96057","4e8c6c44-32cd-4c3f-ab35-865f84b4afb5","-10.0","17:37:00"
"8b678815-2932-4b38-a409-cbe0c352377f","SKYWAVE_PHASE_4_5","4f0781f2-03bc-4094-a2f2-04148c8f9603","db6804b8-c699-4e46-a448-31074980b6bc","-10.0","17:38:06"
"ea6fb676-b71a-4737-a49e-618e20d990d4","SKYWAVE_PHASE_4_5","49338cb7-7235-498c-a0e3-ccc45f9c750c","535f4797-41bb-4c40-ab0f-52fcb2dd4117","-8.0","11:47:00"
"ea6fb676-b71a-4737-a49e-618e20d990d4","SKYWAVE_PHASE_4_5","3801af88-fbcb-48fa-a30a-182a04a7d77f","326779fd-508e-494c-a0fa-06e0ca02789c","-8.0","11:48:01"
"9fd4eeee-9967-4f71-a2a5-c675bff588c8","SKYWAVE_PHASE_4_5","3b185249-c101-4282-a39f-1bcf39839fce","bf831655-10f4-41a3-a685-5b8a9608e8b6","-2.0","16:09:00"
"9fd4eeee-9967-4f71-a2a5-c675bff588c8","SKYWAVE_PHASE_4_5","e65707dd-801d-48f4-a279-1d29cbba15ef","7bc5cda8-fb53-44c0-a1a0-474a0450cd56","-2.0","16:09:47"
"38009f71-4f9e-46fa-a203-e3df55ed1132","SKYWAVE_PHASE_4_5","59e55e5d-2b44-49db-a15c-02c10bad2c82","cab3f1a8-8db9-4996-ad53-56547f942092","-4.0","13:26:00"
"38009f71-4f9e-46fa-a203-e3df55ed1132","SKYWAVE_PHASE_4_5","81807efd-2ca4-4999-a386-7220b7d32994","f785e27f-1983-42f7-a1c2-7fec5b1f7c38","-4.0","13:27:04"
"11232f46-5b22-4f66-a403-9d1a7eaef074","SKYWAVE_PHASE_4_5","33930d10-ac32-4889-a0bc-cc0c71b523d3","8acecb80-a5f3-4b0a-a602-be384ba5a885","-9.0","11:56:00"
"11232f46-5b22-4f66-a403-9d1a7eaef074","SKYWAVE_PHASE_4_5","eb881119-f7f2-4843-a1c7-1480f8bfd62a","01456406-6fee-4d5f-a192-c0d6b121f03d","-9.0","12:00:00"
"0e25c7de-d6cb-4347-aebc-4dda5e326f10","SKYWAVE_PHASE_4_5","8c98f080-1bcd-4d64-ac41-16471e9033a0","2487a457-c507-4b0f-a3a0-628b835293a8","-10.0","16:10:00"
"0e25c7de-d6cb-4347-aebc-4dda5e326f10","SKYWAVE_PHASE_4_5","f6212c48-b23f-4694-abd3-5aa30a93d3b3","f0faa45d-391a-4b1c-acd1-2fb88c87f802","-10.0","16:11:15"
"d99e25f5-7a45-4171-a0fc-ffc96590a15e","SKYWAVE_PHASE_4_5","9d672f93-6c44-4e56-a76b-dfe5c5c8e0bf","a9921169-2471-42bf-a8e0-e9f9c87b5dd8","-6.0","09:17:00"
"d99e25f5-7a45-4171-a0fc-ffc96590a15e","SKYWAVE_PHASE_4_5","56959910-6f9d-421e-a226-06c4b72f2e5e","4dcc1880-812d-48e9-aa27-a63101406916","-6.0","09:17:26"
"ac8d5701-5a94-4a89-a4b5-cef4e2fe099a","SKYWAVE_PHASE_4_5","17c56b68-0d72-47bf-a4de-42e35f82e42e","397ee72c-0ba9-4b66-aaaa-2020afd4abdf","-5.0","09:07:00"
"ac8d5701-5a94-4a89-a4b5-cef4e2fe099a","SKYWAVE_PHASE_4_5","5478dd34-2051-46a1-ae0e-cc65c230521a","2dbaa9db-1e2c-42fe-a73b-aeae42631b3e","-5.0","09:07:18"
"ceb0dcc8-ac34-4d83-a335-3c7146ffb50d","SKYWAVE_PHASE_4_5","e48a1a97-6eca-4704-aaac-f4fe9ee78c3c","f7afb34b-64db-4f73-afbf-eb0bab0004ae","-5.0","09:10:53"
"ceb0dcc8-ac34-4d83-a335-3c7146ffb50d","SKYWAVE_PHASE_4_5","5380cee5-7ed0-49eb-ae55-3af5b564fe02","2a04f670-2c05-44b4-ac48-da3b4218d693","-5.0","09:11:17"
"bb09febb-aca8-4f61-ac0d-9b69e4412cd9","SKYWAVE_PHASE_4_5","2b6bd0b6-ff8b-4104-a5f1-69fafdd0ef4c","ea0a2636-7858-4849-a2ae-fe442c1e137d","-9.0","14:15:00"
"bb09febb-aca8-4f61-ac0d-9b69e4412cd9","SKYWAVE_PHASE_4_5","1022bc4e-2023-4b42-af38-753122cf191b","41067165-4d8b-4a3e-acaa-c906bb35f3c8","-9.0","14:16:04"
"2ee6c081-b628-4cd0-af4b-3626b5c27292","SKYWAVE_PHASE_4_5","473b8fe7-3c77-4344-aecd-44fccd38b1b0","0aa1a406-e802-429f-a0c7-33f51ae7d340","-9.0","14:16:46"
"2ee6c081-b628-4cd0-af4b-3626b5c27292","SKYWAVE_PHASE_4_5","e90fc8a3-ca03-4426-aef2-abe983831eb4","67440288-912a-4477-a895-73a32819ab04","-9.0","14:20:43"
"34cfb06a-f723-4d52-a647-658a3ace64e8","SKYWAVE_PHASE_4_5","732775fc-ef3f-46ae-a81d-e8e839ed0a7c","7cfa7355-693a-494c-a699-b6943a8dd5a1","-9.0","14:22:20"
"34cfb06a-f723-4d52-a647-658a3ace64e8","SKYWAVE_PHASE_4_5","bcf0740b-3951-49d2-ade7-f96e62245cfe","79ea1053-4f68-4d66-a253-69e65cc5bc7d","-9.0","14:26:38"
"515f8771-0fa4-4374-ac74-3395873ab2c8","SKYWAVE_PHASE_4_5","75adb185-b06e-4774-aa70-552a86152cc8","8dc57e01-9ecd-431c-aa79-e941fb28470b","-1.0","11:26:00"
"515f8771-0fa4-4374-ac74-3395873ab2c8","SKYWAVE_PHASE_4_5","fb59122b-24e5-4980-a86f-4ad194627b4f","58172fbe-3f92-4735-a1b7-73ef46202a03","-1.0","11:26:30"
"f40c2ba8-a9fc-40de-a695-03e3faa7d966","SKYWAVE_PHASE_4_5","f5c251b3-b411-473d-ae34-d07f9c2c41e1","136f46eb-08c2-42a5-ac24-f4407b8e1676","-9.0","09:00:00"
"f40c2ba8-a9fc-40de-a695-03e3faa7d966","SKYWAVE_PHASE_4_5","65aae87a-17f6-4c6b-a5bf-3c301bafbf59","22ddb14b-9af2-4e7c-adb4-c8935ffa8f3c","-9.0","09:01:00"
"fd7dbf10-44d3-416a-af2b-6955cebf99a6","SKYWAVE_PHASE_4_5","2cbf7b48-da28-4445-aea2-cc8ed7e0bee5","ed2fbcb1-842f-4da8-afde-5cdb066f04f9","-13.0","17:30:00"
"fd7dbf10-44d3-416a-af2b-6955cebf99a6","SKYWAVE_PHASE_4_5","bbf08950-cbb1-4c58-a125-5082d5b9845c","cb74a4ae-f365-4535-a246-2734b950e6a5","-13.0","17:34:29"
"cfeb54ff-c824-40fd-a74d-7825724a7db5","SKYWAVE_PHASE_4_5","e43bf503-88bc-49b1-a4d4-2aedac8495d0","4fb4c522-ba83-4f06-a79b-75eaeefb9520","-13.0","17:34:50"
"cfeb54ff-c824-40fd-a74d-7825724a7db5","SKYWAVE_PHASE_4_5","204e2bac-ffda-4423-abef-7df50f478361","149427fb-694d-4988-a996-48f8969b9543","-13.0","17:37:34"
"b12a0fca-f4fa-4556-a407-7d6f59d6c4d0","SKYWAVE_PHASE_4_5","28e03ddf-10fc-4f2c-a088-b287f78b3aac","94f0c9f9-bb50-42ee-a12b-ab51e53799a9","-10.0","08:38:00"
"b12a0fca-f4fa-4556-a407-7d6f59d6c4d0","SKYWAVE_PHASE_4_5","0e920cf4-d382-4684-a269-e560313dd8b9","b6ab502a-fa29-461f-a83e-6acf9f134de4","-10.0","08:40:22"
