"AI_Agent_Api_Name__c","AI_Agent_Session_Participant_Role__c","AI_Agent_Session__c","AI_Agent_Template_Api_Name__c","AI_Agent_Type__c","AI_Agent_Version_Api_Name__c","Demo_Identifier__c","End_Timestamp__c","External_ID__c","Individual__c","Participant_Attribute__c","Participant_Object__c","Participant__c","Start_Days__c","Start_Time__c"
"Skywave_Airlines_Agent","AGENT","752c34b2-df40-4027-aef4-8a0b9013ea4d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:58:13.000Z","a52c34b2-df40-4027-aef4-8a0b9013ea4d","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","11:48:00"
"Skywave_Airlines_Agent","USER","752c34b2-df40-4027-aef4-8a0b9013ea4d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:58:13.000Z","u52c34b2-df40-4027-aef4-8a0b9013ea4d","","{}","MessagingEndUser","0PAg8000000ZrCjGAK","-8.0","11:48:00"
"Skywave_Airlines_Agent","AGENT","7d70bbac-c9f9-4a3a-a36b-5f12f2cab33e","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T08:28:51.000Z","ad70bbac-c9f9-4a3a-a36b-5f12f2cab33e","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-13.0","08:28:00"
"Skywave_Airlines_Agent","USER","7d70bbac-c9f9-4a3a-a36b-5f12f2cab33e","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T08:28:51.000Z","ud70bbac-c9f9-4a3a-a36b-5f12f2cab33e","","{}","MessagingEndUser","0PAg8000000ZMaLGAW","-13.0","08:28:00"
"Skywave_Airlines_Agent","AGENT","3c4e836a-1f12-48e8-a0a7-354059f6d31a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-23T16:41:46.000Z","ac4e836a-1f12-48e8-a0a7-354059f6d31a","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-11.0","16:41:00"
"Skywave_Airlines_Agent","USER","3c4e836a-1f12-48e8-a0a7-354059f6d31a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-23T16:41:46.000Z","uc4e836a-1f12-48e8-a0a7-354059f6d31a","","{}","MessagingEndUser","0PAg8000000ZOM1GAO","-11.0","16:41:00"
"Skywave_Airlines_Agent","AGENT","46a80598-a7da-46dd-ac8c-87fe5b910d51","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T14:30:35.000Z","a6a80598-a7da-46dd-ac8c-87fe5b910d51","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","14:26:00"
"Skywave_Airlines_Agent","USER","46a80598-a7da-46dd-ac8c-87fe5b910d51","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T14:30:35.000Z","u6a80598-a7da-46dd-ac8c-87fe5b910d51","","{}","MessagingEndUser","0PAg8000000ZOgzGAG","-12.0","14:26:00"
"Skywave_Airlines_Agent","AGENT","7896aff9-6e3f-47e5-aa62-254a49a02a30","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T13:29:55.000Z","a896aff9-6e3f-47e5-aa62-254a49a02a30","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","13:26:00"
"Skywave_Airlines_Agent","USER","7896aff9-6e3f-47e5-aa62-254a49a02a30","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T13:29:55.000Z","u896aff9-6e3f-47e5-aa62-254a49a02a30","","{}","MessagingEndUser","0PAg8000000ZOibGAG","-2.0","13:26:00"
"Skywave_Airlines_Agent","AGENT","bd2bf299-355e-48ec-a68e-60e40e68bd86","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:25:08.000Z","ad2bf299-355e-48ec-a68e-60e40e68bd86","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","15:24:00"
"Skywave_Airlines_Agent","USER","bd2bf299-355e-48ec-a68e-60e40e68bd86","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:25:08.000Z","ud2bf299-355e-48ec-a68e-60e40e68bd86","","{}","MessagingEndUser","0PAg8000000ZOvVGAW","-6.0","15:24:00"
"Skywave_Airlines_Agent","AGENT","480e9180-c191-4442-a167-154e5071518f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T12:42:58.000Z","a80e9180-c191-4442-a167-154e5071518f","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-10.0","12:42:00"
"Skywave_Airlines_Agent","USER","480e9180-c191-4442-a167-154e5071518f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T12:42:58.000Z","u80e9180-c191-4442-a167-154e5071518f","","{}","MessagingEndUser","0PAg8000000ZP6nGAG","-10.0","12:42:00"
"Skywave_Airlines_Agent","AGENT","c043ae46-0689-42ce-a21f-8a31e2fbd980","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T18:24:05.000Z","a043ae46-0689-42ce-a21f-8a31e2fbd980","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","18:22:00"
"Skywave_Airlines_Agent","USER","c043ae46-0689-42ce-a21f-8a31e2fbd980","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T18:24:05.000Z","u043ae46-0689-42ce-a21f-8a31e2fbd980","","{}","MessagingEndUser","0PAg8000000ZP8PGAW","-4.0","18:22:00"
"Skywave_Airlines_Agent","AGENT","a24f525b-d0f0-4d78-a695-56d09f356a84","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T08:27:28.000Z","a24f525b-d0f0-4d78-a695-56d09f356a84","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","08:27:00"
"Skywave_Airlines_Agent","USER","a24f525b-d0f0-4d78-a695-56d09f356a84","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T08:27:28.000Z","u24f525b-d0f0-4d78-a695-56d09f356a84","","{}","MessagingEndUser","0PAg8000000ZPd3GAG","-14.0","08:27:00"
"Skywave_Airlines_Agent","AGENT","7697d7cf-8bde-4810-aee5-3b07dc88636b","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-31T14:35:08.000Z","a697d7cf-8bde-4810-aee5-3b07dc88636b","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-3.0","14:29:00"
"Skywave_Airlines_Agent","USER","7697d7cf-8bde-4810-aee5-3b07dc88636b","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-31T14:35:08.000Z","u697d7cf-8bde-4810-aee5-3b07dc88636b","","{}","MessagingEndUser","0PAg8000000ZPtBGAW","-3.0","14:29:00"
"Skywave_Airlines_Agent","AGENT","cb2a38e1-500c-457d-a088-520f6ac0b6a6","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T15:10:39.000Z","ab2a38e1-500c-457d-a088-520f6ac0b6a6","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","15:10:00"
"Skywave_Airlines_Agent","USER","cb2a38e1-500c-457d-a088-520f6ac0b6a6","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T15:10:39.000Z","ub2a38e1-500c-457d-a088-520f6ac0b6a6","","{}","MessagingEndUser","0PAg8000000ZRgTGAW","-2.0","15:10:00"
"Skywave_Airlines_Agent","AGENT","9c687b10-1990-4ddd-a8d1-80dd5b759693","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T17:18:14.000Z","ac687b10-1990-4ddd-a8d1-80dd5b759693","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","17:14:00"
"Skywave_Airlines_Agent","USER","9c687b10-1990-4ddd-a8d1-80dd5b759693","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T17:18:14.000Z","uc687b10-1990-4ddd-a8d1-80dd5b759693","","{}","MessagingEndUser","0PAg8000000ZSRFGA4","-8.0","17:14:00"
"Skywave_Airlines_Agent","AGENT","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T09:58:14.000Z","aa7dd6fd-df5b-4202-a34b-3b437c23dd41","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-1.0","09:56:00"
"Skywave_Airlines_Agent","USER","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T09:58:14.000Z","ua7dd6fd-df5b-4202-a34b-3b437c23dd41","","{}","MessagingEndUser","0PAg8000000ZSXhGAO","-1.0","09:56:00"
"Skywave_Airlines_Agent","AGENT","c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T09:55:07.000Z","a55eee1d-a6e1-4ab2-ab49-5a29adda8d38","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","09:54:00"
"Skywave_Airlines_Agent","USER","c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T09:55:07.000Z","u55eee1d-a6e1-4ab2-ab49-5a29adda8d38","","{}","MessagingEndUser","0PAg8000000ZTNJGA4","-14.0","09:54:00"
"Skywave_Airlines_Agent","AGENT","a3a231b5-472e-439d-a567-e37d68fe5204","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:36:20.000Z","a3a231b5-472e-439d-a567-e37d68fe5204","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","15:34:00"
"Skywave_Airlines_Agent","USER","a3a231b5-472e-439d-a567-e37d68fe5204","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:36:20.000Z","u3a231b5-472e-439d-a567-e37d68fe5204","","{}","MessagingEndUser","0PAg8000000ZUsrGAG","-6.0","15:34:00"
"Skywave_Airlines_Agent","AGENT","26c4d933-dfa3-475d-a904-70b6e882f394","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T15:45:18.000Z","a6c4d933-dfa3-475d-a904-70b6e882f394","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","15:43:00"
"Skywave_Airlines_Agent","USER","26c4d933-dfa3-475d-a904-70b6e882f394","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T15:45:18.000Z","u6c4d933-dfa3-475d-a904-70b6e882f394","","{}","MessagingEndUser","0PAg8000000ZVDpGAO","-12.0","15:43:00"
"Skywave_Airlines_Agent","AGENT","5c1db1c6-ab06-4b4d-a937-96244a41fb01","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T19:10:53.000Z","ac1db1c6-ab06-4b4d-a937-96244a41fb01","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","19:05:00"
"Skywave_Airlines_Agent","USER","5c1db1c6-ab06-4b4d-a937-96244a41fb01","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T19:10:53.000Z","uc1db1c6-ab06-4b4d-a937-96244a41fb01","","{}","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","19:05:00"
"Skywave_Airlines_Agent","AGENT","3b184498-3c60-4c3e-a3f2-70b4a42ac055","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T16:59:10.000Z","ab184498-3c60-4c3e-a3f2-70b4a42ac055","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","16:57:00"
"Skywave_Airlines_Agent","USER","3b184498-3c60-4c3e-a3f2-70b4a42ac055","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T16:59:10.000Z","ub184498-3c60-4c3e-a3f2-70b4a42ac055","","{}","MessagingEndUser","0PAg8000000Zim9GAC","-6.0","16:57:00"
"Skywave_Airlines_Agent","AGENT","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:22:28.000Z","a4e4ce99-5cc8-4a8c-acd6-182f101fb36b","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","12:18:00"
"Skywave_Airlines_Agent","USER","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:22:28.000Z","u4e4ce99-5cc8-4a8c-acd6-182f101fb36b","","{}","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","12:18:00"
"Skywave_Airlines_Agent","AGENT","8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T11:38:14.000Z","afc1fdc0-ced9-44eb-a2db-86314a8c4a25","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-5.0","11:36:00"
"Skywave_Airlines_Agent","USER","8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T11:38:14.000Z","ufc1fdc0-ced9-44eb-a2db-86314a8c4a25","","{}","MessagingEndUser","0PAg8000000Zl5hGAC","-5.0","11:36:00"
"Skywave_Airlines_Agent","AGENT","f3952e15-3aeb-4de5-ac86-ae87595144be","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T18:09:54.000Z","a3952e15-3aeb-4de5-ac86-ae87595144be","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","18:09:00"
"Skywave_Airlines_Agent","USER","f3952e15-3aeb-4de5-ac86-ae87595144be","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T18:09:54.000Z","u3952e15-3aeb-4de5-ac86-ae87595144be","","{}","MessagingEndUser","0PAg8000000ZlTtGAK","-9.0","18:09:00"
"Skywave_Airlines_Agent","AGENT","1633a96e-c3cd-4625-a719-fdf2c0efdad6","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:17:11.000Z","a633a96e-c3cd-4625-a719-fdf2c0efdad6","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","12:13:00"
"Skywave_Airlines_Agent","USER","1633a96e-c3cd-4625-a719-fdf2c0efdad6","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:17:11.000Z","u633a96e-c3cd-4625-a719-fdf2c0efdad6","","{}","MessagingEndUser","0PAg8000000ZpBpGAK","-6.0","12:13:00"
"Skywave_Airlines_Agent","AGENT","07de51a2-1b06-4114-a251-c83d539d3a5c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T18:37:20.000Z","a7de51a2-1b06-4114-a251-c83d539d3a5c","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","18:34:00"
"Skywave_Airlines_Agent","USER","07de51a2-1b06-4114-a251-c83d539d3a5c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T18:37:20.000Z","u7de51a2-1b06-4114-a251-c83d539d3a5c","","{}","MessagingEndUser","0PAg8000000ZqYPGA0","-12.0","18:34:00"
"Skywave_Airlines_Agent","AGENT","2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T14:23:04.000Z","aebfc0fa-a53c-4b83-a311-35ff708f7f2f","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-13.0","14:22:00"
"Skywave_Airlines_Agent","USER","2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T14:23:04.000Z","uebfc0fa-a53c-4b83-a311-35ff708f7f2f","","{}","MessagingEndUser","0PAg8000000Zqa1GAC","-13.0","14:22:00"
"Skywave_Airlines_Agent","AGENT","e2608da8-4441-4b45-ad04-63928f2bedd4","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T08:09:57.000Z","a2608da8-4441-4b45-ad04-63928f2bedd4","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","08:09:00"
"Skywave_Airlines_Agent","USER","e2608da8-4441-4b45-ad04-63928f2bedd4","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T08:09:57.000Z","u2608da8-4441-4b45-ad04-63928f2bedd4","","{}","MessagingEndUser","0PAg8000000Zr1RGAS","-7.0","08:09:00"
"Skywave_Airlines_Agent","AGENT","b95c8774-8883-4c85-a8c1-914265d738de","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T18:30:40.000Z","a95c8774-8883-4c85-a8c1-914265d738de","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","18:22:00"
"Skywave_Airlines_Agent","USER","b95c8774-8883-4c85-a8c1-914265d738de","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T18:30:40.000Z","u95c8774-8883-4c85-a8c1-914265d738de","","{}","MessagingEndUser","0PAg8000000ZrCjGAK","-9.0","18:22:00"
"Skywave_Airlines_Agent","AGENT","5c9d42ab-f6e7-48ab-a410-6e362de6b062","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T16:37:42.000Z","ac9d42ab-f6e7-48ab-a410-6e362de6b062","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","16:33:00"
"Skywave_Airlines_Agent","USER","5c9d42ab-f6e7-48ab-a410-6e362de6b062","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T16:37:42.000Z","uc9d42ab-f6e7-48ab-a410-6e362de6b062","","{}","MessagingEndUser","0PAg8000000ZMaLGAW","-4.0","16:33:00"
"Skywave_Airlines_Agent","AGENT","95b08dd8-815b-41a9-aba7-d407161bc273","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T16:09:16.000Z","a5b08dd8-815b-41a9-aba7-d407161bc273","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","16:05:00"
"Skywave_Airlines_Agent","USER","95b08dd8-815b-41a9-aba7-d407161bc273","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T16:09:16.000Z","u5b08dd8-815b-41a9-aba7-d407161bc273","","{}","MessagingEndUser","0PAg8000000ZOM1GAO","-14.0","16:05:00"
"Skywave_Airlines_Agent","AGENT","1cb9fb7e-4887-46cf-a3e3-22bcc9297266","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:49:04.000Z","acb9fb7e-4887-46cf-a3e3-22bcc9297266","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","12:43:00"
"Skywave_Airlines_Agent","USER","1cb9fb7e-4887-46cf-a3e3-22bcc9297266","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T12:49:04.000Z","ucb9fb7e-4887-46cf-a3e3-22bcc9297266","","{}","MessagingEndUser","0PAg8000000ZOgzGAG","-6.0","12:43:00"
"Skywave_Airlines_Agent","AGENT","5b07a274-3196-4bab-a1f3-297c4cbb8d0c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T11:44:25.000Z","ab07a274-3196-4bab-a1f3-297c4cbb8d0c","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","11:44:00"
"Skywave_Airlines_Agent","USER","5b07a274-3196-4bab-a1f3-297c4cbb8d0c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T11:44:25.000Z","ub07a274-3196-4bab-a1f3-297c4cbb8d0c","","{}","MessagingEndUser","0PAg8000000ZOibGAG","-12.0","11:44:00"
"Skywave_Airlines_Agent","AGENT","38cf3555-c286-4953-a77c-9783da42f349","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T17:38:08.000Z","a8cf3555-c286-4953-a77c-9783da42f349","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-10.0","17:37:00"
"Skywave_Airlines_Agent","USER","38cf3555-c286-4953-a77c-9783da42f349","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T17:38:08.000Z","u8cf3555-c286-4953-a77c-9783da42f349","","{}","MessagingEndUser","0PAg8000000ZOvVGAW","-10.0","17:37:00"
"Skywave_Airlines_Agent","AGENT","8970948f-d915-47c8-a1c8-cabb1a6c0301","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:48:05.000Z","a970948f-d915-47c8-a1c8-cabb1a6c0301","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","11:47:00"
"Skywave_Airlines_Agent","USER","8970948f-d915-47c8-a1c8-cabb1a6c0301","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:48:05.000Z","u970948f-d915-47c8-a1c8-cabb1a6c0301","","{}","MessagingEndUser","0PAg8000000ZP6nGAG","-8.0","11:47:00"
"Skywave_Airlines_Agent","AGENT","b44bf475-0a54-426f-ac45-316a0fe6aaba","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T16:09:51.000Z","a44bf475-0a54-426f-ac45-316a0fe6aaba","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","16:09:00"
"Skywave_Airlines_Agent","USER","b44bf475-0a54-426f-ac45-316a0fe6aaba","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T16:09:51.000Z","u44bf475-0a54-426f-ac45-316a0fe6aaba","","{}","MessagingEndUser","0PAg8000000ZP8PGAW","-2.0","16:09:00"
"Skywave_Airlines_Agent","AGENT","bf94994b-253c-4be2-a213-aeb15cc2b39d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T13:27:07.000Z","af94994b-253c-4be2-a213-aeb15cc2b39d","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","13:26:00"
"Skywave_Airlines_Agent","USER","bf94994b-253c-4be2-a213-aeb15cc2b39d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T13:27:07.000Z","uf94994b-253c-4be2-a213-aeb15cc2b39d","","{}","MessagingEndUser","0PAg8000000ZPd3GAG","-4.0","13:26:00"
"Skywave_Airlines_Agent","AGENT","71449a30-ca9c-4d5c-a845-37062c6c8f43","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T12:00:04.000Z","a1449a30-ca9c-4d5c-a845-37062c6c8f43","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","11:56:00"
"Skywave_Airlines_Agent","USER","71449a30-ca9c-4d5c-a845-37062c6c8f43","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T12:00:04.000Z","u1449a30-ca9c-4d5c-a845-37062c6c8f43","","{}","MessagingEndUser","0PAg8000000ZPtBGAW","-9.0","11:56:00"
"Skywave_Airlines_Agent","AGENT","6cc73e8d-dd8d-4db8-aa9b-4d0a2158f640","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T16:11:17.000Z","acc73e8d-dd8d-4db8-aa9b-4d0a2158f640","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-10.0","16:10:00"
"Skywave_Airlines_Agent","USER","6cc73e8d-dd8d-4db8-aa9b-4d0a2158f640","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T16:11:17.000Z","ucc73e8d-dd8d-4db8-aa9b-4d0a2158f640","","{}","MessagingEndUser","0PAg8000000ZRgTGAW","-10.0","16:10:00"
"Skywave_Airlines_Agent","AGENT","a9e81d55-850c-410c-a42b-b9ed6833edf5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T09:17:30.000Z","a9e81d55-850c-410c-a42b-b9ed6833edf5","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","09:17:00"
"Skywave_Airlines_Agent","USER","a9e81d55-850c-410c-a42b-b9ed6833edf5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T09:17:30.000Z","u9e81d55-850c-410c-a42b-b9ed6833edf5","","{}","MessagingEndUser","0PAg8000000ZSRFGA4","-6.0","09:17:00"
"Skywave_Airlines_Agent","AGENT","28bc583b-4ae6-404e-ada7-5b064ae900ea","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T09:11:21.000Z","a8bc583b-4ae6-404e-ada7-5b064ae900ea","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-5.0","09:07:00"
"Skywave_Airlines_Agent","USER","28bc583b-4ae6-404e-ada7-5b064ae900ea","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T09:11:21.000Z","u8bc583b-4ae6-404e-ada7-5b064ae900ea","","{}","MessagingEndUser","0PAg8000000ZSXhGAO","-5.0","09:07:00"
"Skywave_Airlines_Agent","AGENT","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T14:26:42.000Z","a2489a7a-d5fd-4061-a433-0ddef5d41cfc","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","14:15:00"
"Skywave_Airlines_Agent","USER","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T14:26:42.000Z","u2489a7a-d5fd-4061-a433-0ddef5d41cfc","","{}","MessagingEndUser","0PAg8000000ZTNJGA4","-9.0","14:15:00"
