"AI_Agent_Moment_Id__c","AI_Agent_Session_Id__c","AI_Agent_Tag_Definition_Association_Id__c","AI_Agent_Tag_Id__c","Association_Reason__c","Created_Days__c","Created_Time__c","Demo_Identifier__c","External_ID__c"
"8259e30b-b0cc-4575-aaa6-095f31921b5b","34ebad70-293d-43a5-a0d0-8f887cb87097","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-6.0","18:25:52","SKYWAVE_PHASE_4_5","1cbe1122-edc7-4e84-ae7b-6e1060950fc9"
"ceee0233-c4c4-4c06-a974-6d604b3bf453","66f70a93-2bc9-4def-aea9-8657a68bd12e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","560e4777-8dfc-4ecd-aa43-643d9c351ac5","Intent: Seat Upgrade Requests","-3.0","09:36:34","SKYWAVE_PHASE_4_5","eb123f61-9a7e-4807-adfa-274947287afe"
"ceee0233-c4c4-4c06-a974-6d604b3bf453","66f70a93-2bc9-4def-aea9-8657a68bd12e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-3.0","09:36:34","SKYWAVE_PHASE_4_5","43b614e4-7516-4c40-a57a-f87f655d0d55"
"bc2fe8d1-311b-4a4d-a882-9aa3b98aaeb4","a20ba675-49ee-4a70-af69-21bccf6bb7d4","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","f8b5e0e4-571a-46fe-aa92-fcd50b885cc5","Intent: Unsupported Requests","-4.0","08:27:58","SKYWAVE_PHASE_4_5","7aeb8c20-3f97-42ed-a404-52fcbcf4bfae"
"bc2fe8d1-311b-4a4d-a882-9aa3b98aaeb4","a20ba675-49ee-4a70-af69-21bccf6bb7d4","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-4.0","08:27:58","SKYWAVE_PHASE_4_5","ed1444fb-3ec5-4443-abbb-51b0cfeb0289"
"95977a55-cc63-470b-a0c0-8ba686f3068a","145617bd-f7d5-424d-a37b-2cc54d99cdad","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-12.0","09:01:10","SKYWAVE_PHASE_4_5","ab848e7c-e1f6-4b53-ac9f-bc2d285da339"
"95977a55-cc63-470b-a0c0-8ba686f3068a","145617bd-f7d5-424d-a37b-2cc54d99cdad","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-12.0","09:01:10","SKYWAVE_PHASE_4_5","df65997e-e0cc-4ebe-ad47-139d3f3159e2"
"e6fa5eca-188e-44d7-ae31-dfa55bc67919","145617bd-f7d5-424d-a37b-2cc54d99cdad","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-12.0","09:05:39","SKYWAVE_PHASE_4_5","e83b269a-abd0-4324-af49-58648b0304a6"
"e6fa5eca-188e-44d7-ae31-dfa55bc67919","145617bd-f7d5-424d-a37b-2cc54d99cdad","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-12.0","09:05:39","SKYWAVE_PHASE_4_5","af574239-b68a-4d04-a9df-532ba348a97e"
"eba6934d-8601-4f6a-ac39-9056920e6f45","4db350ac-b724-4424-ae6c-a3ae4e58879d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","ac0c4c75-904b-4cbd-a97e-fce7a397945a","Intent: Booking Confirmation Queries","-10.0","10:40:31","SKYWAVE_PHASE_4_5","85c941b0-1d10-4eac-a145-fe69ebb74ddb"
"eba6934d-8601-4f6a-ac39-9056920e6f45","4db350ac-b724-4424-ae6c-a3ae4e58879d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-10.0","10:40:31","SKYWAVE_PHASE_4_5","cdcd2ee9-a1cc-47e0-ab56-2255306553e9"
"86acded4-6c9f-4870-a316-3d0950f226ce","4db350ac-b724-4424-ae6c-a3ae4e58879d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-10.0","10:42:08","SKYWAVE_PHASE_4_5","4df7ec95-fcad-4634-a6df-7f897dfaf0f0"
"86acded4-6c9f-4870-a316-3d0950f226ce","4db350ac-b724-4424-ae6c-a3ae4e58879d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-10.0","10:42:08","SKYWAVE_PHASE_4_5","5cf89a62-47b2-41fa-a066-cbb27f17a2e7"
"4b2ce914-4d23-4a38-a045-ca62f9f6837d","4db350ac-b724-4424-ae6c-a3ae4e58879d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","ac0c4c75-904b-4cbd-a97e-fce7a397945a","Intent: Booking Confirmation Queries","-10.0","10:47:44","SKYWAVE_PHASE_4_5","ea6db8fb-e3a1-4fee-a6c9-08c6ffd4be83"
"4b2ce914-4d23-4a38-a045-ca62f9f6837d","4db350ac-b724-4424-ae6c-a3ae4e58879d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-10.0","10:47:44","SKYWAVE_PHASE_4_5","a36c7686-72c0-4323-adf4-c080dfb63845"
"0b77bb03-a175-4bff-af93-84dcde45e6f2","752c34b2-df40-4027-aef4-8a0b9013ea4d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-8.0","11:52:22","SKYWAVE_PHASE_4_5","439325ca-c8f7-4b35-aa6c-b6034ad4c4f0"
"0b77bb03-a175-4bff-af93-84dcde45e6f2","752c34b2-df40-4027-aef4-8a0b9013ea4d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-8.0","11:52:22","SKYWAVE_PHASE_4_5","104e016f-f200-4212-a9cd-58766fb01066"
"9a4331a6-d7fd-4fca-a940-8a4faf428238","752c34b2-df40-4027-aef4-8a0b9013ea4d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","84c29cfb-8468-49f6-aeed-f126d271a498","Intent: Off-Topic General Queries","-8.0","11:58:13","SKYWAVE_PHASE_4_5","007e762a-e0bc-492b-a861-26d4162229b5"
"9a4331a6-d7fd-4fca-a940-8a4faf428238","752c34b2-df40-4027-aef4-8a0b9013ea4d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-8.0","11:58:13","SKYWAVE_PHASE_4_5","c6b89e95-0de1-4c0e-a60a-94bf9260b7e7"
"8d5e35c5-76b1-4cd6-ae02-23b1345ec19e","7d70bbac-c9f9-4a3a-a36b-5f12f2cab33e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","560e4777-8dfc-4ecd-aa43-643d9c351ac5","Intent: Seat Upgrade Requests","-13.0","08:28:51","SKYWAVE_PHASE_4_5","637c700d-6fef-44ed-a83c-c65e75809a42"
"8d5e35c5-76b1-4cd6-ae02-23b1345ec19e","7d70bbac-c9f9-4a3a-a36b-5f12f2cab33e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-13.0","08:28:51","SKYWAVE_PHASE_4_5","607f3732-9dd7-41cc-ab91-d0ebe3ac71ce"
"22d7457a-8e89-40b4-aae5-0b6857134f78","3c4e836a-1f12-48e8-a0a7-354059f6d31a","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-11.0","16:41:46","SKYWAVE_PHASE_4_5","74ca611e-5a35-4a56-a5e1-70aebd36b1fd"
"22d7457a-8e89-40b4-aae5-0b6857134f78","3c4e836a-1f12-48e8-a0a7-354059f6d31a","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-11.0","16:41:46","SKYWAVE_PHASE_4_5","a8f26768-c8b5-4ca4-a5f3-a2161efd538f"
"5e97399a-87a0-4524-ad71-c1e64901409f","46a80598-a7da-46dd-ac8c-87fe5b910d51","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-12.0","14:27:10","SKYWAVE_PHASE_4_5","5bb0ac29-0093-4e59-a851-258a56a68d68"
"5e97399a-87a0-4524-ad71-c1e64901409f","46a80598-a7da-46dd-ac8c-87fe5b910d51","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-12.0","14:27:10","SKYWAVE_PHASE_4_5","00ee280d-fe0f-49b4-a9bb-430a7c868721"
"e66bdedb-f2d8-42ff-a282-f099f8c41621","46a80598-a7da-46dd-ac8c-87fe5b910d51","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-12.0","14:30:35","SKYWAVE_PHASE_4_5","a28fdd28-3d82-4165-afea-19b60b82ce0d"
"e66bdedb-f2d8-42ff-a282-f099f8c41621","46a80598-a7da-46dd-ac8c-87fe5b910d51","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-12.0","14:30:35","SKYWAVE_PHASE_4_5","0192f362-2fb1-4934-abaf-101220126d46"
"7db08040-912a-4352-abff-bc260fab37fd","7896aff9-6e3f-47e5-aa62-254a49a02a30","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","560e4777-8dfc-4ecd-aa43-643d9c351ac5","Intent: Seat Upgrade Requests","-2.0","13:26:28","SKYWAVE_PHASE_4_5","a766ca5a-d4d4-4d0a-a2d0-483a5cc7c349"
"7db08040-912a-4352-abff-bc260fab37fd","7896aff9-6e3f-47e5-aa62-254a49a02a30","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-2.0","13:26:28","SKYWAVE_PHASE_4_5","aa297170-0f51-4f07-a17a-dd0e0b1e2a2e"
"7c675fd7-adf6-4d28-a0a8-549a3d7ead4d","7896aff9-6e3f-47e5-aa62-254a49a02a30","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","0cc5b3be-ec6a-4ca7-a940-5bbf1f92a89a","Intent: Name Spelling Updates","-2.0","13:29:55","SKYWAVE_PHASE_4_5","47f3e586-086d-44b9-ab68-af43712fa02c"
"7c675fd7-adf6-4d28-a0a8-549a3d7ead4d","7896aff9-6e3f-47e5-aa62-254a49a02a30","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-2.0","13:29:55","SKYWAVE_PHASE_4_5","67439ab5-8b91-4d36-aafb-89783f56a34b"
"4b19eae2-08ec-4a8c-a278-1d6f2d3ac079","bd2bf299-355e-48ec-a68e-60e40e68bd86","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-6.0","15:25:08","SKYWAVE_PHASE_4_5","cf3d119a-2dbe-4acd-ad89-cf4756d82c4d"
"4b19eae2-08ec-4a8c-a278-1d6f2d3ac079","bd2bf299-355e-48ec-a68e-60e40e68bd86","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-6.0","15:25:08","SKYWAVE_PHASE_4_5","28b526c7-9b1a-4094-a198-1602dc481957"
"681832ee-30dc-42bd-a68a-3afdd9b88bff","480e9180-c191-4442-a167-154e5071518f","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-10.0","12:42:58","SKYWAVE_PHASE_4_5","996ae8a8-311c-42cf-af89-5576473c87e3"
"681832ee-30dc-42bd-a68a-3afdd9b88bff","480e9180-c191-4442-a167-154e5071518f","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-10.0","12:42:58","SKYWAVE_PHASE_4_5","d1ff4580-e67f-4c20-ac7c-97251aa2d35c"
"5348936b-b47a-44c5-a469-9343e92f7cbf","c043ae46-0689-42ce-a21f-8a31e2fbd980","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-4.0","18:24:05","SKYWAVE_PHASE_4_5","d5829c02-03df-47f7-a801-83cbd05091eb"
"5348936b-b47a-44c5-a469-9343e92f7cbf","c043ae46-0689-42ce-a21f-8a31e2fbd980","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-4.0","18:24:05","SKYWAVE_PHASE_4_5","b5ee1199-c643-4f24-acd4-1f7d3cc1ecac"
"a2f84a67-5f2b-413e-a9f4-f8f2debe36e4","a24f525b-d0f0-4d78-a695-56d09f356a84","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-14.0","08:27:28","SKYWAVE_PHASE_4_5","506a1c6c-619a-471d-a793-5a7ecae9650f"
"a2f84a67-5f2b-413e-a9f4-f8f2debe36e4","a24f525b-d0f0-4d78-a695-56d09f356a84","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-14.0","08:27:28","SKYWAVE_PHASE_4_5","36d7cbd6-90b8-4c6c-a193-61462dc6a62a"
"bf9eb4d7-4a95-44b5-aa7e-41ed5e679ca1","7697d7cf-8bde-4810-aee5-3b07dc88636b","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","33d24820-e5ef-443f-a050-6eb5489180c6","Intent: Tier Status and Benefits","-3.0","14:33:38","SKYWAVE_PHASE_4_5","017bc1f8-a5e6-46e6-a2ec-67b2b00819ed"
"bf9eb4d7-4a95-44b5-aa7e-41ed5e679ca1","7697d7cf-8bde-4810-aee5-3b07dc88636b","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-3.0","14:33:38","SKYWAVE_PHASE_4_5","8730eec4-951d-47be-aa87-90384d9355eb"
"86733c38-8c9d-4941-a477-46a5ef578278","7697d7cf-8bde-4810-aee5-3b07dc88636b","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","bed60ad3-4558-43b9-a5ea-06d58fe3bdcc","Intent: Seat Change Requests","-3.0","14:35:08","SKYWAVE_PHASE_4_5","0aeb878b-bd93-4f15-a38a-4743b1b7a630"
"86733c38-8c9d-4941-a477-46a5ef578278","7697d7cf-8bde-4810-aee5-3b07dc88636b","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-3.0","14:35:08","SKYWAVE_PHASE_4_5","2de02df2-2d61-43d1-af9b-50cba24c17f5"
"cf2e96d9-e2e4-47a0-a7b3-007dd7f7515f","cb2a38e1-500c-457d-a088-520f6ac0b6a6","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-2.0","15:10:39","SKYWAVE_PHASE_4_5","8f65bf4e-d3cd-41ba-aa6f-cb23045f1910"
"cf2e96d9-e2e4-47a0-a7b3-007dd7f7515f","cb2a38e1-500c-457d-a088-520f6ac0b6a6","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-2.0","15:10:39","SKYWAVE_PHASE_4_5","27974cc6-2451-4210-a24e-d3a8f3d5e0ba"
"5b48a3d7-30fa-4d41-a858-44d322e66b1c","9c687b10-1990-4ddd-a8d1-80dd5b759693","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","bed60ad3-4558-43b9-a5ea-06d58fe3bdcc","Intent: Seat Change Requests","-8.0","17:14:32","SKYWAVE_PHASE_4_5","4c6bcb3a-775d-480b-ac56-ddc3db3c53ca"
"5b48a3d7-30fa-4d41-a858-44d322e66b1c","9c687b10-1990-4ddd-a8d1-80dd5b759693","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-8.0","17:14:32","SKYWAVE_PHASE_4_5","6dedda88-7ce1-4e6f-ab18-db8de2bd8eed"
"a9ef771a-3442-49bb-ac2b-bac98bd7af43","9c687b10-1990-4ddd-a8d1-80dd5b759693","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-8.0","17:16:31","SKYWAVE_PHASE_4_5","7ec84a25-f01f-4a44-a881-bb3a6a24ef8f"
"a9ef771a-3442-49bb-ac2b-bac98bd7af43","9c687b10-1990-4ddd-a8d1-80dd5b759693","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-8.0","17:16:31","SKYWAVE_PHASE_4_5","facd317b-cdec-45be-a8f3-aeca0f029223"
"7f6a33ab-0ef8-46eb-a9b1-419bbdb0aabb","9c687b10-1990-4ddd-a8d1-80dd5b759693","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-8.0","17:18:14","SKYWAVE_PHASE_4_5","b81d0657-b7d5-41a2-ab56-712b5da23d90"
"7f6a33ab-0ef8-46eb-a9b1-419bbdb0aabb","9c687b10-1990-4ddd-a8d1-80dd5b759693","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-8.0","17:18:14","SKYWAVE_PHASE_4_5","a3af019f-dc5b-4f3b-a5fa-7208823559d5"
"3f057212-c2a8-415d-ab1e-57771a0e49c7","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","ac0c4c75-904b-4cbd-a97e-fce7a397945a","Intent: Booking Confirmation Queries","-1.0","09:56:46","SKYWAVE_PHASE_4_5","b128fd0d-ff25-47b7-ac38-84063ff3a06d"
"3f057212-c2a8-415d-ab1e-57771a0e49c7","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-1.0","09:56:46","SKYWAVE_PHASE_4_5","12c561cc-bc56-47c5-a6d7-e699c01fafb6"
"64e16c2a-66c2-41a3-a894-eba45e8463dd","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","84c29cfb-8468-49f6-aeed-f126d271a498","Intent: Off-Topic General Queries","-1.0","09:58:14","SKYWAVE_PHASE_4_5","e6e6f297-2dc4-45b5-ac79-57ca44fc583f"
"64e16c2a-66c2-41a3-a894-eba45e8463dd","2a7dd6fd-df5b-4202-a34b-3b437c23dd41","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-1.0","09:58:14","SKYWAVE_PHASE_4_5","632cbc49-da6d-417f-a72b-5a08ed58c89b"
"80a312ce-f5e9-4099-afb9-107617f3a6e1","c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","8b8f0ad6-2180-4df9-ad17-393b2d1daf41","Intent: Lost Baggage Claims","-14.0","09:55:07","SKYWAVE_PHASE_4_5","28338efd-4594-4d29-ab3e-06ec48fc4feb"
"80a312ce-f5e9-4099-afb9-107617f3a6e1","c55eee1d-a6e1-4ab2-ab49-5a29adda8d38","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-14.0","09:55:07","SKYWAVE_PHASE_4_5","e7426919-1512-404a-adf5-d3d60f11303e"
"28a70950-5437-40c6-a89d-cf7a308f33a3","a3a231b5-472e-439d-a567-e37d68fe5204","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-6.0","15:34:56","SKYWAVE_PHASE_4_5","ba55687f-6f3a-4369-a4b3-f66f3200ef0d"
"28a70950-5437-40c6-a89d-cf7a308f33a3","a3a231b5-472e-439d-a567-e37d68fe5204","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-6.0","15:34:56","SKYWAVE_PHASE_4_5","8f93e036-3a6e-4a1f-a60a-821b56fd9aa8"
"28634584-428c-4b3f-aa77-eb22f5677d80","a3a231b5-472e-439d-a567-e37d68fe5204","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","0cc5b3be-ec6a-4ca7-a940-5bbf1f92a89a","Intent: Name Spelling Updates","-6.0","15:36:20","SKYWAVE_PHASE_4_5","f1ce773d-5a7b-4461-aa8c-994355743eb0"
"28634584-428c-4b3f-aa77-eb22f5677d80","a3a231b5-472e-439d-a567-e37d68fe5204","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-6.0","15:36:20","SKYWAVE_PHASE_4_5","74c00b10-b39e-4204-a3cd-20dc59338d3a"
"f68115a3-549c-4c4e-aa90-22345b65f766","26c4d933-dfa3-475d-a904-70b6e882f394","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","6bfb174a-8001-4add-abf0-6d381e435574","Intent: Reservation Modifications and Cancellations","-12.0","15:43:42","SKYWAVE_PHASE_4_5","88394e11-5913-48f2-ad17-3c5fd53a4739"
"f68115a3-549c-4c4e-aa90-22345b65f766","26c4d933-dfa3-475d-a904-70b6e882f394","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-12.0","15:43:42","SKYWAVE_PHASE_4_5","18b33af8-1ebc-4daa-ac12-21718b863c86"
"7cd61c33-a031-4f4e-a79c-19572aa4e994","26c4d933-dfa3-475d-a904-70b6e882f394","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-12.0","15:45:18","SKYWAVE_PHASE_4_5","7b9eb9bc-34db-4d54-aa5d-8a940926e88f"
"7cd61c33-a031-4f4e-a79c-19572aa4e994","26c4d933-dfa3-475d-a904-70b6e882f394","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-12.0","15:45:18","SKYWAVE_PHASE_4_5","be1fc725-c867-419b-ad5c-c1919e2af812"
"50babab5-8e46-4295-af7d-5b99dc9b6ceb","5c1db1c6-ab06-4b4d-a937-96244a41fb01","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-8.0","19:06:14","SKYWAVE_PHASE_4_5","7b1a1bcc-7872-4ed4-a034-aae73fb27b04"
"50babab5-8e46-4295-af7d-5b99dc9b6ceb","5c1db1c6-ab06-4b4d-a937-96244a41fb01","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-8.0","19:06:14","SKYWAVE_PHASE_4_5","22891351-5a39-48b7-a399-e2022cf9944b"
"26e26ba2-06ea-42d8-a276-fed028fa0398","5c1db1c6-ab06-4b4d-a937-96244a41fb01","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-8.0","19:08:32","SKYWAVE_PHASE_4_5","b1a5b10b-efd2-4fc1-a643-3d611ef84fba"
"26e26ba2-06ea-42d8-a276-fed028fa0398","5c1db1c6-ab06-4b4d-a937-96244a41fb01","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-8.0","19:08:32","SKYWAVE_PHASE_4_5","82bcde61-e79f-4fae-a57d-ad588fd5fa69"
"eb62a13c-cd2f-4087-aba6-f3468a0b6ace","5c1db1c6-ab06-4b4d-a937-96244a41fb01","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","6bfb174a-8001-4add-abf0-6d381e435574","Intent: Reservation Modifications and Cancellations","-8.0","19:10:53","SKYWAVE_PHASE_4_5","d99a592c-25f3-47fd-a3a1-e438e99c934b"
"eb62a13c-cd2f-4087-aba6-f3468a0b6ace","5c1db1c6-ab06-4b4d-a937-96244a41fb01","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-8.0","19:10:53","SKYWAVE_PHASE_4_5","05862a54-4faa-4e81-a1b4-d2a3e6b5c046"
"90a53dd4-1776-43f5-a654-298a4cee262b","3b184498-3c60-4c3e-a3f2-70b4a42ac055","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","33d24820-e5ef-443f-a050-6eb5489180c6","Intent: Tier Status and Benefits","-6.0","16:57:49","SKYWAVE_PHASE_4_5","88a90834-e596-4395-ad4b-e7898e545a06"
"90a53dd4-1776-43f5-a654-298a4cee262b","3b184498-3c60-4c3e-a3f2-70b4a42ac055","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-6.0","16:57:49","SKYWAVE_PHASE_4_5","d5e63ac7-1047-4a1d-a486-92f05ceddc91"
"b1773f9d-d84d-4811-a47b-6ef195bc6c5c","3b184498-3c60-4c3e-a3f2-70b4a42ac055","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","33d24820-e5ef-443f-a050-6eb5489180c6","Intent: Tier Status and Benefits","-6.0","16:59:10","SKYWAVE_PHASE_4_5","891d138c-f5df-4585-a0bb-79c51d00bf48"
"b1773f9d-d84d-4811-a47b-6ef195bc6c5c","3b184498-3c60-4c3e-a3f2-70b4a42ac055","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-6.0","16:59:10","SKYWAVE_PHASE_4_5","181552db-fea4-4be9-ab34-bbf52c600d8b"
"a8d319af-8844-4da2-ad95-d931ffdeb7a6","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-6.0","12:19:16","SKYWAVE_PHASE_4_5","4d3739ee-7926-4c97-a434-c8147a7cf8fb"
