"AI_Agent_Channel_Type__c","AI_Agent_Session_End_Type__c","Demo_Identifier__c","End_Timestamp__c","External_ID__c","Individual__c","Previous_Session_Id__c","Related_Messaging_Session__c","Related_Voice_Call__c","Session_Owner_Object__c","Session_Owner__c","Start_Days__c","Start_Time__c","Variable__c"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T19:10:53.000Z","5c1db1c6-ab06-4b4d-a937-96244a41fb01","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","19:05:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T16:59:10.000Z","3b184498-3c60-4c3e-a3f2-70b4a42ac055","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","16:57:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T12:22:28.000Z","74e4ce99-5cc8-4a8c-acd6-182f101fb36b","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","12:18:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T11:38:14.000Z","8fc1fdc0-ced9-44eb-a2db-86314a8c4a25","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","11:36:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T18:09:54.000Z","f3952e15-3aeb-4de5-ac86-ae87595144be","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","18:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T12:17:11.000Z","1633a96e-c3cd-4625-a719-fdf2c0efdad6","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","12:13:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T18:37:20.000Z","07de51a2-1b06-4114-a251-c83d539d3a5c","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","18:34:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T14:23:04.000Z","2ebfc0fa-a53c-4b83-a311-35ff708f7f2f","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","14:22:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T08:09:57.000Z","e2608da8-4441-4b45-ad04-63928f2bedd4","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","08:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T18:30:40.000Z","b95c8774-8883-4c85-a8c1-914265d738de","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","18:22:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T16:37:42.000Z","5c9d42ab-f6e7-48ab-a410-6e362de6b062","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","16:33:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T16:09:16.000Z","95b08dd8-815b-41a9-aba7-d407161bc273","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","16:05:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T12:49:04.000Z","1cb9fb7e-4887-46cf-a3e3-22bcc9297266","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","12:43:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T11:44:25.000Z","5b07a274-3196-4bab-a1f3-297c4cbb8d0c","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","11:44:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T17:38:08.000Z","38cf3555-c286-4953-a77c-9783da42f349","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","17:37:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T11:48:05.000Z","8970948f-d915-47c8-a1c8-cabb1a6c0301","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","11:47:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T16:09:51.000Z","b44bf475-0a54-426f-ac45-316a0fe6aaba","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","16:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T13:27:07.000Z","bf94994b-253c-4be2-a213-aeb15cc2b39d","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","13:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T12:00:04.000Z","71449a30-ca9c-4d5c-a845-37062c6c8f43","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","11:56:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T16:11:17.000Z","6cc73e8d-dd8d-4db8-aa9b-4d0a2158f640","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","16:10:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T09:17:30.000Z","a9e81d55-850c-410c-a42b-b9ed6833edf5","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","09:17:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T09:11:21.000Z","28bc583b-4ae6-404e-ada7-5b064ae900ea","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","09:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T14:26:42.000Z","c2489a7a-d5fd-4061-a433-0ddef5d41cfc","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","14:15:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T11:26:32.000Z","c8d71c86-221f-4da5-ae06-222cf67c5014","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","11:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T09:01:04.000Z","2ee5e9d9-3dfb-4007-a02a-cf9262157223","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","09:00:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T17:37:37.000Z","59c48ab6-4711-420a-a5c3-4d205cea2e52","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","17:30:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T08:40:26.000Z","4f765e31-d7fd-47c6-aedd-5fc36a35e61e","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","08:38:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T18:30:13.000Z","7df4a9c6-e973-4dcc-a4bd-a4a083f29b94","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","18:28:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T13:55:33.000Z","9dbddd8b-753e-4324-add9-6b289357b69d","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","13:48:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T13:04:22.000Z","2166c201-af1d-49ee-aec3-679a308b0957","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","13:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T12:08:18.000Z","d1885aa7-ade7-4e9b-a7c9-8d0498dfb8b9","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","11:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T08:52:13.000Z","236d8be4-4a32-40e9-a63c-32872f7c039d","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","08:48:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T13:10:03.000Z","4735a937-8a14-4ac2-ac10-023a1661bfcd","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","13:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T13:13:11.000Z","b2ebe055-4bfd-49bd-ae95-1b035c60b704","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","13:11:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T09:00:10.000Z","33124c95-93d5-4d74-a21c-14a341b07feb","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","08:58:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T15:32:20.000Z","c083c4ec-50a4-444d-aed0-ab375cb8739d","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","15:31:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T16:28:43.000Z","68600216-0e91-4aa4-ae01-4250e6e4d281","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","16:25:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T15:46:28.000Z","1f227407-1c41-46e6-afb0-cfdf79b4b263","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","15:43:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T17:50:50.000Z","baff2bb4-ea2a-4edc-a1a7-871bdfd826f1","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","17:48:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T13:08:46.000Z","826fb0a7-7fb9-433e-a7c4-4d6366f3fca2","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","13:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T16:01:53.000Z","04ef7554-3beb-465a-a3d1-54c03e52b276","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","15:58:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T19:44:51.000Z","04e75a37-35b9-4b41-a488-4222d9e90532","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","19:36:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T10:00:39.000Z","5f6b6a09-74bb-4dba-ac11-50d87eb337ff","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","10:00:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T12:49:41.000Z","36de854e-f289-4626-a93c-dd9680a90a27","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","12:42:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T11:18:13.000Z","3180d961-580a-437e-a23e-fe0ce6d8273e","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","11:17:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T11:07:40.000Z","d51d09b4-674e-412a-ac8a-3bde65e5d8c6","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","11:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T09:02:09.000Z","e06e17d1-8b09-4bf0-a00f-f7bb594ee616","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","08:59:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T13:28:06.000Z","25253a0d-5811-4dc4-ad87-1d0c5c182273","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","13:25:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T11:55:49.000Z","940cd7f6-aca9-4c2d-a602-34adb4bda2dd","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","11:55:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T18:29:34.000Z","1e1110ef-e0bc-409e-aed8-44bfdb77d1b4","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","18:23:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T19:31:41.000Z","0668243e-1720-4f0a-af2d-8dd435e67119","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","19:28:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T17:54:38.000Z","205356e8-9bb1-4e43-aa17-36b12613b6e7","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","17:54:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T08:25:19.000Z","2f4e8a78-19e3-4166-a275-ef5151735d99","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","08:17:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T14:28:12.000Z","7ba42436-6c5b-4337-ac3b-08f6b8545eb8","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","14:24:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T13:33:46.000Z","8d9bf8e3-ec8f-4869-a477-ef2bf3c98344","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","13:33:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T14:49:13.000Z","5eca7121-c765-4ce7-ae72-8258d2b126ae","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","14:47:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T14:30:12.000Z","86610453-cdbb-4e9b-a7e6-4632419890ba","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","14:29:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T09:40:19.000Z","0c5938a2-b91b-4fa6-a135-26a3780d53fd","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","09:40:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T10:10:26.000Z","c07d5c82-4c2e-4ae2-a9c9-f055506a7bd4","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","10:08:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T19:42:57.000Z","2bb451e3-4e2e-4bf3-a943-b645a8edaa7a","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","19:41:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-30T10:20:54.000Z","2bdb0338-2a64-4ff4-ac89-012fc6b2d179","NOT_SET","NOT_SET","","","NOT_SET","","-4.0","10:19:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T15:09:37.000Z","b59ae471-4a83-4818-ad18-6f8bf14d0f9e","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","15:09:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T19:26:48.000Z","06b5e753-e315-455f-a9ba-5cb2fb99f4ac","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","19:26:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T13:30:28.000Z","c811202a-d535-4056-a437-b5f47dca624b","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","13:24:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T08:24:44.000Z","6f554432-4d35-4eaa-a1b7-67242a484107","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","08:21:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T10:08:29.000Z","702b09d3-b603-47af-ab5d-b6de7804045e","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","10:08:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T10:46:10.000Z","8bd72a84-87ce-4c85-a25d-16be5dad0d9a","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","10:45:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T18:47:57.000Z","dc0551c7-cdf6-4366-a366-3f7257f45e15","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","18:47:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-28T11:45:37.000Z","318c727f-7115-47a4-a73b-b67237c3a650","NOT_SET","NOT_SET","","","NOT_SET","","-6.0","11:43:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T14:55:48.000Z","4ba37bdc-d1c3-47e4-ae6d-47c257170ed3","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","14:55:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T13:05:12.000Z","5d620081-8710-40e8-ae28-1e40c1e12368","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","13:02:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T12:06:28.000Z","667a0b26-cbeb-4ac0-ab15-1de9174b7326","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","12:06:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T12:41:16.000Z","3085502b-a2f9-40cb-a75e-e559481ea150","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","12:36:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T16:54:11.000Z","bb3f99b4-5c9d-4d64-ad24-4875d6daf10f","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","16:49:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:34:52.000Z","7dd62e91-ef0f-47cd-a1b0-faca8bf64b40","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:34:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T08:20:15.000Z","ef14238a-6538-4916-a813-1e4bdb8faade","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","08:19:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T17:11:25.000Z","4b4f1d2a-39d0-4b6c-ae55-d3cdbfc938fb","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","17:05:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T11:15:27.000Z","1fe04cb8-da8f-4f4a-a5cf-8480edb95043","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","11:06:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T17:36:59.000Z","cd514d5c-d8e5-4ec5-a118-7dc2447c5ee8","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","17:34:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T13:19:21.000Z","f345e83a-048a-4411-a007-77356ba72236","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","13:19:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T17:12:35.000Z","559897fd-01b6-441d-a705-16a7c560b39a","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","17:12:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T17:44:49.000Z","7db9fa46-b920-4ab2-a920-bf518dc784e1","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","17:39:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T17:22:53.000Z","a708ae64-57d0-4f12-a47f-d49502d1bad9","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","17:16:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T08:53:08.000Z","be83fe76-bb53-4b29-acf9-358c75aecf3d","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","08:50:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T13:20:08.000Z","4cb64231-83f0-4c9d-a558-df043f70845f","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","13:10:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T15:40:26.000Z","a441d0c5-8529-4582-ac42-e055f32a4c9e","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","15:38:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T19:32:30.000Z","505a5c30-650b-4574-aa8e-a525b858ac20","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","19:32:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T08:45:26.000Z","fc862e68-e5e6-46ac-a242-e0cc7cd519d0","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","08:41:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-22T13:30:52.000Z","37f82e71-1e9d-4f52-ae60-ca323c492a11","NOT_SET","NOT_SET","","","NOT_SET","","-12.0","13:30:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T11:56:46.000Z","1ba91e36-b6e0-4b8e-a148-8cbc3caf3cb6","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","11:56:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-26T14:05:14.000Z","0ad3ab4d-6a9c-443c-a911-4a564155e427","NOT_SET","NOT_SET","","","NOT_SET","","-8.0","14:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T08:37:28.000Z","2ee8d6f8-e697-4ba4-a9eb-6867b7aca355","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","08:37:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T11:58:32.000Z","52ef76cf-9b64-4e83-ac3c-34973609e041","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","11:52:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T18:14:15.000Z","80d46ac0-aaa6-48eb-aec6-6c387069ea41","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","18:11:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T18:05:19.000Z","5c0c02d3-d69a-419b-affe-d36f75d70d66","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","18:04:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-25T16:15:30.000Z","2514ee2d-0b96-4485-a7ac-f724f4422ca4","NOT_SET","NOT_SET","","","NOT_SET","","-9.0","16:15:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-21T14:28:07.000Z","01503140-8e83-48df-a426-259e5e830964","NOT_SET","NOT_SET","","","NOT_SET","","-13.0","14:27:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T19:45:32.000Z","d719f19b-ffa7-46b0-a389-b18a9f84d158","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","19:45:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-20T17:06:03.000Z","9f476107-5f7f-44be-aa97-30fc96a32b69","NOT_SET","NOT_SET","","","NOT_SET","","-14.0","17:05:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-27T18:04:14.000Z","b6000969-6700-4b57-a58c-afe56cc954c4","NOT_SET","NOT_SET","","","NOT_SET","","-7.0","18:03:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T13:07:34.000Z","a0725cc8-9d74-4aab-a2f2-3fe1fa877d2d","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","13:07:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-02T17:50:36.000Z","57dd2938-ac52-4915-aa25-f652dd68696d","NOT_SET","NOT_SET","","","NOT_SET","","-1.0","17:46:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T17:21:52.000Z","c6b8065c-b509-4f73-a264-d935fc77d6b1","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","17:10:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-06-01T11:11:43.000Z","82beadfa-8d25-49a4-ae19-2856b2fa2e3e","NOT_SET","NOT_SET","","","NOT_SET","","-2.0","11:11:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-24T15:41:49.000Z","9229b75f-9032-4119-a974-e0c97b7a44bf","NOT_SET","NOT_SET","","","NOT_SET","","-10.0","15:39:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-23T16:21:47.000Z","48935efc-659c-4d01-a4de-da0d2f7832c0","NOT_SET","NOT_SET","","","NOT_SET","","-11.0","16:17:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-29T11:54:57.000Z","9e973c68-244d-418a-a220-222009a7b764","NOT_SET","NOT_SET","","","NOT_SET","","-5.0","11:53:00","NOT_SET"
"SCRT2 - EmbeddedMessaging","resolved","SKYWAVE_PHASE_4_5","2026-05-31T14:10:47.000Z","4139d101-f681-4663-ab9b-b8c974f233f5","NOT_SET","NOT_SET","","","NOT_SET","","-3.0","14:10:00","NOT_SET"
